"","TCGA.L5.A88Z.01A.11R.A36D.31","TCGA.LN.A49N.01A.11R.A24K.31","TCGA.Z6.A8JD.01A.11R.A36D.31","TCGA.IG.A3QL.01A.11R.A24K.31","TCGA.KH.A6WC.01A.11R.A336.31","TCGA.V5.AASV.01A.11R.A38D.31","TCGA.IG.A4P3.01A.11R.A260.31","TCGA.IG.A5S3.01A.11R.A28J.31","TCGA.L5.A88W.01A.11R.A354.31","TCGA.LN.A49P.01A.11R.A24K.31","TCGA.LN.A7HY.01A.12R.A354.31","TCGA.L7.A56G.01A.21R.A260.31","TCGA.VR.A8EO.01A.11R.A36D.31","TCGA.S8.A6BW.01A.11R.A31P.31","TCGA.VR.A8ER.01A.11R.A36D.31","TCGA.LN.A8I1.01A.11R.A36D.31","TCGA.IG.A3YC.01A.11R.A24K.31","TCGA.V5.A7RC.06A.11R.A406.31","TCGA.LN.A49R.01A.11R.A24K.31","TCGA.IG.A51D.01A.11R.A36D.31","TCGA.LN.A49L.01A.11R.A24K.31","TCGA.LN.A49S.01A.11R.A24K.31","TCGA.VR.A8Q7.01A.11R.A37I.31","TCGA.LN.A5U5.01A.21R.A28J.31","TCGA.LN.A49O.01A.11R.A24K.31","TCGA.JY.A6FG.01A.11R.A336.31","TCGA.XP.A8T6.01A.11R.A36D.31","TCGA.LN.A7HX.01A.11R.A336.31","TCGA.VR.A8EP.01A.31R.A406.31","TCGA.L5.A43J.01A.12R.A24K.31","TCGA.LN.A4A1.01A.21R.A260.31","TCGA.LN.A4MQ.01A.11R.A28J.31","TCGA.LN.A4A2.01A.31R.A260.31","TCGA.LN.A4A9.01A.11R.A28J.31","TCGA.LN.A4A4.01A.11R.A260.31","TCGA.IG.A3I8.01A.11R.A24K.31","TCGA.VR.A8EY.01A.11R.A36D.31","TCGA.VR.A8EW.01A.11R.A36D.31","TCGA.IG.A625.01A.11R.A31P.31","TCGA.L5.A8NK.01A.21R.A37I.31","TCGA.JY.A6FA.01A.11R.A336.31","TCGA.LN.A49M.01A.21R.A260.31","TCGA.L5.A43H.01A.11R.A24K.31","TCGA.L5.A4OM.01A.11R.A260.31","TCGA.LN.A9FR.01A.11R.A38D.31","TCGA.LN.A9FO.01A.11R.A38D.31","TCGA.Z6.AAPN.01A.11R.A406.31","TCGA.IG.A3I8.11A.11R.A24K.31","TCGA.LN.A49Y.01A.11R.A260.31","TCGA.IG.A4QT.01A.21R.A260.31","TCGA.LN.A4MR.01A.11R.A28J.31","TCGA.LN.A49K.01A.11R.A24K.31","TCGA.IG.A3YA.01A.11R.A24K.31","TCGA.Q9.A6FU.01A.11R.A31P.31","TCGA.XP.A8T8.01A.11R.A36D.31","TCGA.JY.A6FD.01A.11R.A336.31","TCGA.IG.A3Y9.01A.12R.A24K.31","TCGA.LN.A4A8.01A.32R.A260.31","TCGA.LN.A9FQ.01A.31R.A38D.31","TCGA.LN.A49U.01A.31R.A260.31","TCGA.IG.A97I.01A.11R.A38D.31","TCGA.LN.A7HV.01A.21R.A354.31","TCGA.IG.A3YB.01A.11R.A36D.31","TCGA.VR.AA7D.01A.11R.A406.31","TCGA.VR.A8ET.01A.11R.A406.31","TCGA.LN.A5U6.01A.11R.A28J.31","TCGA.L5.A88S.01A.11R.A36D.31","TCGA.Z6.A8JE.01A.11R.A37I.31","TCGA.LN.A4A5.01A.21R.A260.31","TCGA.VR.AA7B.01A.31R.A406.31","TCGA.JY.A93F.01A.21R.A37I.31","TCGA.LN.A5U7.01A.11R.A31P.31","TCGA.IC.A6RF.11A.21R.A336.31","TCGA.L5.A4OM.11A.11R.A260.31","TCGA.IG.A8O2.01A.11R.A36D.31","TCGA.VR.AA7I.01A.11R.A406.31","TCGA.VR.A8EU.01A.11R.A36D.31","TCGA.LN.A8I0.01A.11R.A36D.31","TCGA.IG.A97H.01A.11R.A38D.31","TCGA.LN.A4A3.01A.11R.A260.31","TCGA.VR.AA4G.01A.11R.A37I.31","TCGA.IG.A50L.01A.11R.A260.31","TCGA.LN.A49W.01A.11R.A260.31","TCGA.Z6.A9VB.01A.21R.A37I.31","TCGA.IG.A6QS.01A.12R.A336.31","TCGA.LN.A49X.01A.31R.A260.31","TCGA.LN.A9FP.01A.31R.A38D.31","TCGA.VR.A8EX.01A.11R.A36D.31","TCGA.IC.A6RF.01A.13R.A336.31","TCGA.LN.A7HZ.01A.31R.A354.31","TCGA.LN.A49V.01A.11R.A24K.31","TCGA.LN.A4A6.01A.11R.A260.31","TCGA.L5.A8NQ.01A.11R.A36D.31","TCGA.VR.A8EZ.01A.11R.A36D.31","TCGA.V5.A7RC.01B.11R.A406.31","TCGA.LN.A8HZ.01A.11R.A36D.31","TCGA.JY.A6FE.01A.11R.A336.31","TCGA.IG.A5B8.01A.11R.A28J.31","TCGA.LN.A7HW.01A.22R.A354.31","ec302_GSM1296956","ec302_GSM1296957","ec303_GSM1296958","ec303_GSM1296959","ec305_GSM1296960","ec305_GSM1296961","ec306_GSM1296962","ec306_GSM1296963","ec325_GSM1296964","ec325_GSM1296965","ec326_GSM1296966","ec326_GSM1296967","ec330_GSM1296968","ec330_GSM1296969","ec331_GSM1296970","ec331_GSM1296971","ec308_GSM1296972","ec308_GSM1296973","ec309_GSM1296974","ec309_GSM1296975","ec311_GSM1296976","ec311_GSM1296977","ec312_GSM1296978","ec312_GSM1296979","ec315_GSM1296980","ec315_GSM1296981","ec316_GSM1296982","ec316_GSM1296983","ec317_GSM1296984","ec317_GSM1296985","ec318_GSM1296986","ec318_GSM1296987","ec319_GSM1296988","ec319_GSM1296989","ec321_GSM1296990","ec321_GSM1296991","ec322_GSM1296992","ec322_GSM1296993","ec324_GSM1296994","ec324_GSM1296995","ec333_GSM1296996","ec333_GSM1296997","ec334_GSM1296998","ec334_GSM1296999","ec337_GSM1297000","ec337_GSM1297001","ec338_GSM1297002","ec338_GSM1297003","ec340_GSM1297004","ec340_GSM1297005","ec341_GSM1297006","ec341_GSM1297007","ec342_GSM1297008","ec342_GSM1297009","ec347_GSM1297010","ec347_GSM1297011","ec353_GSM1297012","ec353_GSM1297013","ec355_GSM1297014","ec355_GSM1297015","ec361_GSM1297016","ec361_GSM1297017","ec362_GSM1297018","ec362_GSM1297019","ec365_GSM1297020","ec365_GSM1297021","ec366_GSM1297022","ec366_GSM1297023","ec367_GSM1297024","ec367_GSM1297025","ec370_GSM1297026","ec370_GSM1297027","ec371_GSM1297028","ec371_GSM1297029","ec373_GSM1297030","ec373_GSM1297031","ec374_GSM1297032","ec374_GSM1297033","ec375_GSM1297034","ec375_GSM1297035","ec406_GSM1297036","ec406_GSM1297037","ec407_GSM1297038","ec407_GSM1297039","ec408_GSM1297040","ec408_GSM1297041","ec409_GSM1297042","ec409_GSM1297043","ec376_GSM1297044","ec376_GSM1297045","ec378_GSM1297046","ec378_GSM1297047","ec380_GSM1297048","ec380_GSM1297049","ec381_GSM1297050","ec381_GSM1297051","ec382_GSM1297052","ec382_GSM1297053","ec385_GSM1297054","ec385_GSM1297055","ec391_GSM1297056","ec391_GSM1297057","ec392_GSM1297058","ec392_GSM1297059","ec393_GSM1297060","ec393_GSM1297061","ec396_GSM1297062","ec396_GSM1297063","ec398_GSM1297064","ec398_GSM1297065","ec400_GSM1297066","ec400_GSM1297067","ec402_GSM1297068","ec402_GSM1297069","ec403_GSM1297070","ec403_GSM1297071","ec404_GSM1297072","ec404_GSM1297073","ec405_GSM1297074","ec405_GSM1297075","ec224_GSM1297076","ec224_GSM1297077","ec225_GSM1297078","ec225_GSM1297079","ec226_GSM1297080","ec226_GSM1297081","ec227_GSM1297082","ec227_GSM1297083","ec251_GSM1297084","ec251_GSM1297085","ec253_GSM1297086","ec253_GSM1297087","ec256_GSM1297088","ec256_GSM1297089","ec258_GSM1297090","ec258_GSM1297091","ec259_GSM1297092","ec259_GSM1297093","ec260_GSM1297094","ec260_GSM1297095","ec261_GSM1297096","ec261_GSM1297097","ec262_GSM1297098","ec262_GSM1297099","ec264_GSM1297100","ec264_GSM1297101","ec265_GSM1297102","ec265_GSM1297103","ec266_GSM1297104","ec266_GSM1297105","ec269_GSM1297106","ec269_GSM1297107","ec273_GSM1297108","ec273_GSM1297109","ec274_GSM1297110","ec274_GSM1297111","ec275_GSM1297112","ec275_GSM1297113","ec277_GSM1297114","ec277_GSM1297115","ec279_GSM1297116","ec279_GSM1297117","ec280_GSM1297118","ec280_GSM1297119","ec281_GSM1297120","ec281_GSM1297121","ec284_GSM1297122","ec284_GSM1297123","ec285_GSM1297124","ec285_GSM1297125","ec287_GSM1297126","ec287_GSM1297127","ec288_GSM1297128","ec288_GSM1297129","ec29_GSM1297130","ec29_GSM1297131","ec30_GSM1297132","ec30_GSM1297133","ec68_GSM1297134","ec68_GSM1297135","ec80_GSM1297136","ec80_GSM1297137","ec81_GSM1297138","ec81_GSM1297139","ec108_GSM1297140","ec108_GSM1297141","ec119_GSM1297142","ec119_GSM1297143","ec120_GSM1297144","ec120_GSM1297145","ec122_GSM1297146","ec122_GSM1297147","ec131_GSM1297148","ec131_GSM1297149","ec132_GSM1297150","ec132_GSM1297151","ec134_GSM1297152","ec134_GSM1297153","ec135_GSM1297154","ec135_GSM1297155","ec142_GSM1297156","ec142_GSM1297157","ec148_GSM1297158","ec148_GSM1297159","ec136_GSM1297160","ec136_GSM1297161","ec146_GSM1297162","ec146_GSM1297163","ec205_GSM1297164","ec205_GSM1297165","ec206_GSM1297166","ec206_GSM1297167","ec207_GSM1297168","ec207_GSM1297169","ec208_GSM1297170","ec208_GSM1297171","ec210_GSM1297172","ec210_GSM1297173","ec211_GSM1297174","ec211_GSM1297175","ec212_GSM1297176","ec212_GSM1297177","ec214_GSM1297178","ec214_GSM1297179","ec215_GSM1297180","ec215_GSM1297181","ec216_GSM1297182","ec216_GSM1297183","ec218_GSM1297184","ec218_GSM1297185","ec219_GSM1297186","ec219_GSM1297187","ec220_GSM1297188","ec220_GSM1297189","ec221_GSM1297190","ec221_GSM1297191","ec222_GSM1297192","ec222_GSM1297193","ec223_GSM1297194","ec223_GSM1297195","ec236_GSM1297196","ec236_GSM1297197","ec239_GSM1297198","ec239_GSM1297199","ec241_GSM1297200","ec241_GSM1297201","ec243_GSM1297202","ec243_GSM1297203","ec245_GSM1297204","ec245_GSM1297205","ec246_GSM1297206","ec246_GSM1297207","ec247_GSM1297208","ec247_GSM1297209","ec249_GSM1297210","ec249_GSM1297211","ec228_GSM1297212","ec228_GSM1297213","ec229_GSM1297214","ec229_GSM1297215","ec231_GSM1297216","ec231_GSM1297217","ec234_GSM1297218","ec234_GSM1297219","ec102_GSM1297220","ec102_GSM1297221","ec112_GSM1297222","ec112_GSM1297223","ec117_GSM1297224","ec117_GSM1297225","ec129_GSM1297226","ec129_GSM1297227","ec201_GSM1297228","ec201_GSM1297229","ec217_GSM1297230","ec217_GSM1297231","ec268_GSM1297232","ec268_GSM1297233","ec290_GSM1297234","ec290_GSM1297235","ec297_GSM1297236","ec297_GSM1297237","ec9_GSM1297238","ec9_GSM1297239","ec10_GSM1297240","ec10_GSM1297241","ec11_GSM1297242","ec11_GSM1297243","ec12_GSM1297244","ec12_GSM1297245","ec13_GSM1297246","ec13_GSM1297247","ec23_GSM1297248","ec23_GSM1297249","ec25_GSM1297250","ec25_GSM1297251","ec26_GSM1297252","ec26_GSM1297253","ec27_GSM1297254","ec27_GSM1297255","ec28_GSM1297256","ec28_GSM1297257","ec31_GSM1297258","ec31_GSM1297259","ec32_GSM1297260","ec32_GSM1297261","ec36_GSM1297262","ec36_GSM1297263","ec42_GSM1297264","ec42_GSM1297265","ec45_GSM1297266","ec45_GSM1297267","ec46_GSM1297268","ec46_GSM1297269","ec49_GSM1297270","ec49_GSM1297271","ec51_GSM1297272","ec51_GSM1297273","ec52_GSM1297274","ec52_GSM1297275","ec60_GSM1297276","ec60_GSM1297277","ec61_GSM1297278","ec61_GSM1297279","ec71_GSM1297280","ec71_GSM1297281","ec73_GSM1297282","ec73_GSM1297283","ec74_GSM1297284","ec74_GSM1297285","ec76_GSM1297286","ec76_GSM1297287","ec77_GSM1297288","ec77_GSM1297289","ec79_GSM1297290","ec79_GSM1297291","ec87_GSM1297292","ec87_GSM1297293","ec91_GSM1297294","ec91_GSM1297295","ec92_GSM1297296","ec92_GSM1297297","ec94_GSM1297298","ec94_GSM1297299","ec4_GSM1297300","ec4_GSM1297301","ec6_GSM1297302","ec6_GSM1297303","ec7_GSM1297304","ec7_GSM1297305","ec96_GSM1297306","ec96_GSM1297307","ec97_GSM1297308","ec97_GSM1297309","ec101_GSM1297310","ec101_GSM1297311","ec106_GSM1297312","ec106_GSM1297313"
"HALLMARK_ADIPOGENESIS",-0.0183531324721558,-0.185238308762058,-0.19475949354602,0.14735433715246,0.176432196463345,0.0336059737956066,-0.382788076108789,-0.21959930115694,0.273169556582771,0.0303944411208447,-0.0336038273197856,0.0604680512375958,-0.303562890711181,-0.0367012804774961,0.0161392928960222,-0.060992082715719,-0.07010704881924,-0.17104260183991,-0.121217363294074,0.144201726380679,0.00233469475183873,0.205151967803214,-0.285437978721089,0.210896098538057,-0.010405582031697,0.216299405745265,0.236923734522288,0.123720908283592,-0.175447476732371,-0.035673777232432,0.0959079139781736,-0.0628655968026662,-0.0136654950323652,-0.304537568038121,-0.0664912759384566,-0.0758560882315855,0.100332643355553,0.186756538779368,0.229936757974263,0.104466512741244,0.26134154996959,0.15714000184417,-0.219767392285289,-0.217652507374718,-0.0259832289370187,-0.34331891662236,0.0457198047237702,0.244830654196655,-0.0918030841960392,-0.124463786998,-0.310583439508788,-0.1860200316873,-0.0797653420625535,0.105040678028275,0.173243208975204,0.0459821496173812,0.0260174959416418,-0.0921044653473764,0.0316897728331176,0.0521439706600743,-0.13263943083308,0.231228581310729,0.0972763212610128,0.0393177197978537,-0.206306855032206,0.104147829188849,0.131005184403587,-0.294088346122,-0.113131365995942,-0.119690886359049,0.0994656544513743,-0.181932117331752,0.298259092878566,0.245607126670883,0.140404417733287,-0.15250478629267,0.159190080917578,-0.0111950468816844,0.0105850285614208,-0.0477394607896058,-0.0677870507968655,-0.269545811233543,-0.361752664954068,0.00163768369581299,0.142252186141524,-0.0495035702305849,0.114841895618959,0.0850545722382164,0.169360273981492,0.0522820648010051,-0.0581092377212571,0.180823040954318,0.219013742807988,0.172913858953765,-0.292555932647351,0.142876290086481,0.044363827918168,0.0834881962010944,0.119441540534939,-0.250833047488892,0.041700339176247,-0.29235395477805,0.0558749025919917,-0.345455393635691,-0.0910887633891532,-0.287401801649694,0.0371294171480917,-0.259957239641008,0.023639307172906,-0.197237728560487,-0.0183176729474322,-0.281066373829824,0.0619932037457612,-0.269889800711515,-0.0875163507030119,-0.250281221730439,-0.00459710832038482,-0.266741777851432,-0.0557626071416845,-0.267486417845178,0.0524201887825562,-0.226011825432464,-0.0186232634296799,-0.171312564962085,0.00834082028891579,-0.21002042303973,0.0745359355717639,-0.209642813651934,-0.154923712656561,-0.195990716824367,0.124008216941288,-0.184768689370593,-0.0121083980596689,-0.207752765616326,0.0844248412831785,-0.278072231525955,-0.0781794027341777,-0.258490576738862,0.00140600369835459,-0.292041408683814,-0.0421231501085911,-0.343544285051385,0.0150789440315201,-0.347831920353163,0.0253348842043677,-0.3576868698261,-0.157230891935265,-0.350372031982033,0.088853086712197,-0.310285325180586,0.0743033378536105,-0.306739584709591,0.0191572774921315,-0.327527724025173,-0.139840983475765,-0.275564420322621,0.00862070590190765,-0.322560218362339,0.105665478135555,-0.231698765452921,-0.0121064030085207,-0.295389622303522,0.0494457416143358,-0.354697512279278,-0.0657264801691137,-0.392863452734231,-0.00169768825798633,-0.369848925432728,0.129506527966817,-0.224480156515556,-0.0371964393565716,-0.23789160763378,-0.00577567833249985,-0.276081257775113,-0.0178219443776492,-0.311638360435026,-0.053423579797456,-0.340243478840685,0.0310573381304474,-0.340035254166536,-0.0377464194562611,-0.139666341567761,-0.0116338520584637,-0.288916247612368,0.0974520415352013,-0.337622090848448,0.0976241748049374,-0.274867955772906,0.0553076289765458,-0.286302432512346,0.0494818968936436,-0.264237984830002,-0.10592556493078,-0.246451602745943,0.197768082045689,-0.275780755826177,-0.00267604338323962,-0.289614481398483,0.0416742707167212,-0.287869760149795,-0.0128658657548584,-0.352202202989753,-0.00574151581886508,-0.298800489837498,-0.0459090164213301,-0.354893885546435,-0.208863327698501,-0.31505980534375,-0.0537643526556462,-0.328773061814612,-0.127522497782662,-0.345197364012325,-0.0419187925527409,-0.263885851654575,-0.130968831423193,-0.377168515580682,-0.172883055046394,-0.30214585866808,-0.10249206741074,0.0450979091036096,0.229191544264263,0.0489439264807361,0.199667940765982,0.0479156654094224,0.328935450911003,0.108486864739922,0.209657982986353,-0.134045575284382,0.151768703826548,-0.0915379074041728,0.226002574866859,0.0276268980255606,0.226195812514774,-0.0905728972635636,0.181004815849031,-0.115190247970498,0.341918616053469,0.169948856114131,0.17669253375651,-0.0542521918519002,0.245754632923939,0.13021685150421,0.141859354762958,0.060173492113512,0.251512982877795,-0.100166668756519,0.271014492278299,0.0625652284981258,0.217023359334581,-0.255674346433563,0.13095668895649,0.0187859523804456,0.199729520421363,0.0342460840137223,0.296261079286896,-0.0557409959540859,0.293935433925646,0.0274995375884229,0.245212401458847,-0.218451709534074,0.13486858733607,-0.0126449814202421,0.221308766112713,-0.0634854256945208,0.293091240992092,-0.0387082201917602,0.257721510950529,-0.0315678508998047,0.26213946339427,0.0417280489054623,0.206825995344949,-0.0735277127732497,0.262380768335514,-0.0366318580318001,0.165899487948718,-0.230625733070338,0.110372049012294,-0.232074798045868,0.161480520573545,-0.170386826271749,-0.148141307659008,-0.218949706254282,-0.0211976961945128,-0.161828286829096,0.130636306875906,-0.154092092561515,0.15382870813862,0.0494285271494837,0.0142253430166578,0.0932438825097723,0.13701020746211,-0.16981304150967,0.151358626011207,-0.0723551696535787,0.121715927437031,-0.0998894564899556,0.277830304520216,-0.0796423884499545,0.278867818411335,0.0668066592860132,0.207628682642566,-0.220291459782245,0.22464160993266,-0.157503333390918,0.219693846072332,-0.159410468294037,0.287541880754302,-0.0727293433107242,0.335185858605031,-0.0948621073761338,0.23615839386558,0.114387291818712,0.209911687645829,-0.0164422985971437,0.291116036488189,-0.0561755230403025,0.171330652637327,-0.0491723449157134,0.209933643504352,-0.0306963247187242,0.197077021738581,0.0264981363478241,0.101961531397126,0.0904642876876363,0.29433581670505,0.0108552590468753,0.314435395660288,-0.045080630688086,0.303383950134793,-0.0930034891802126,0.285896811783017,-0.00300182488171367,0.344986896352376,0.10339257742308,0.250040251430377,-0.0169095550958322,0.324279882358095,-0.0242544848430819,0.303850131828795,-0.111175988906874,0.159829701403323,-0.157640743004591,0.181352102275385,-0.0489674513310174,0.284453832978571,-0.0303250588278026,0.238852011904946,0.00725848348269642,0.199278581501164,0.0849548061632245,0.134654221359891,-0.148951465743948,0.161167518291929,-0.131867958257581,0.237574895603158,-0.0535479080884064,0.233940552313631,0.00432848298929052,0.239647354749478,-0.152328437955594,0.339683615194263,0.0824489571068853,0.151625894950508,-0.135155367283375,0.22832688898787,-0.243457076168026,0.174848496734783,-0.0898810897919777,0.0472390021158285,-0.168136009858648,0.0179824765778872,-0.0442055807213789,0.23497044292614,0.102668062716123,0.1738895619365,0.0755897257438448,0.254901594215651,-0.00822331954979739,0.189051158536224,0.0472105178982669,0.236763013662566,-0.05579417290867,0.115367331041189,0.00781363950766412,0.0550740067734108,-0.126666905368806,0.0565540053265094,-0.151148064624025,0.12478609590556,-0.144038613972185,0.220709319861514,-0.170989947615068,0.142649515582304,0.178260983403528,0.242893055823417,0.167375234753423,0.215720549801921,-0.207069744316133,0.177229776377863,-0.111784890129858,0.166855651764641,-0.0740790126718739,0.0735347634424368,-0.180328135179095,0.120189870765837,-0.189284176288815,0.0319149470008751,0.101175083485151,0.201459910750591,-0.0607319741378749,0.204448850405004,-0.168599598726951,0.14823555630855,0.0259805878721375,0.140958563549738,-0.0398137553946298,0.109224909382451,-0.0882427982809288,0.127788122177305,-0.0508037659807523,0.0262164048228369,0.00505773925108888,0.201564860164441,-0.123458598556527,0.283773665532764,-0.181981921923809,0.257132055862852,-0.153941838661905,0.286677457194489,-0.025646957294435,0.198020366986107,-0.125163527025642,0.161754179684221,-0.0306104306601155,0.198785247426135,-0.0448032922284506,0.249333456584018,-0.253619099546024,0.226641107607068,0.171069031557104,0.31743027940445,-0.113503200967814,0.291401736019106,0.128877633277603,-0.09583921322999,-0.0107508452769314,0.193291462817195,0.0595521239816483,0.0879336806442132,-0.0970773654028222,0.248503753453021,-0.157163699859814,0.343879011058875,0.113247069810851,0.234706498816565,-0.110992682376151,-0.167484870872429
