,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
KIF26B,658.824680449335,2.26594439056468,0.0850960125719664,26.6280912827537,3.21069801047713e-156,1.65428004291824e-153,up
COL11A1,222.618359008301,4.07791241021946,0.153540635320375,26.5591737438793,2.01225342503786e-155,9.96916783381259e-153,up
NELL2,3584.09749906032,3.4260304421096,0.130401036745747,26.2730307028891,3.90042361412139e-152,1.86079098420362e-149,up
SLC5A12,393.746076136028,3.01504339035675,0.114960492579283,26.2267786324715,1.31570076573695e-151,6.05269341552058e-149,up
MYBL2,6710.41974187515,1.77520638450652,0.06802350973214,26.0969537075762,3.94794278717642e-150,1.75356727729722e-147,up
DNAH17,660.795572910485,3.94728686447307,0.151373578059396,26.0764587524267,6.74380199020693e-150,2.89556378119518e-147,up
GJB7,204.317670455234,3.11400204261895,0.119974261276112,25.9555842186209,1.57264777367553e-148,6.53460515248855e-146,up
OR4S1,369.951696922531,-2.55208256256821,0.0983447339293329,-25.9503733509722,1.80074128609201e-148,7.24854640817225e-146,down
KIF23,3298.54103987868,1.59960420486514,0.0616744047203428,25.9362731122968,2.59749457079324e-148,1.01388871413296e-145,up
LOXL2,3432.22607182184,2.37127347634797,0.0916523853258657,25.8724687624553,1.35965309976518e-147,5.15108575825744e-145,up
PFN2,9224.76642220679,2.2142563831136,0.0857059837148204,25.8354934759439,3.54172488425382e-147,1.30345594954496e-144,up
KIF2C,3127.41724704157,1.86236546385392,0.073145149706761,25.4612297783263,5.30193837932205e-143,1.89706300733465e-140,up
DLX2,280.641756747792,3.93055553504386,0.156128215450698,25.1751774892031,7.49256155948692e-140,2.6084239310203e-137,up
KIF4A,1211.67298663974,1.64813454905107,0.0655345414600398,25.149097137668,1.44570381649029e-139,4.90055548952933e-137,up
C1QL4,110.772404017954,3.31043585938557,0.131737779601008,25.1289787137132,2.39923963728995e-139,7.92425788921329e-137,up
CENPF,5666.93647112585,1.67808872957194,0.0676274142131268,24.8137349194436,6.37284549357011e-136,2.05221557006692e-133,up
CHRNA1,197.018094619447,2.97109909551793,0.119755669570065,24.809673781496,7.04961480007575e-136,2.21478263999453e-133,up
FOXM1,2883.0116784195,1.84815488374921,0.074571096551057,24.7837965274364,1.34057618117134e-135,4.01580506736466e-133,up
ZFP64,1303.72468613051,1.77100208111276,0.0714553429246964,24.7847397916646,1.30954985738736e-135,4.01580506736466e-133,up
KIF20A,6262.89200934263,1.90164075304771,0.076900022967956,24.7287410283364,5.25029856413424e-135,1.5370249046503e-132,up
DLX1,623.626567824381,3.41101682059807,0.138121733352748,24.6957284548891,1.18868286283231e-134,3.40253865692068e-132,up
