,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
DEPDC1B,738.216693619293,1.5531727072293,0.077175714917075,20.1251482917674,4.44440497255958e-90,3.34785850593801e-88,up
PRC1,2424.83269223331,1.32571975166061,0.0660203368320379,20.0804754303719,1.09343310794224e-89,8.09454704793332e-88,up
PRR11,2601.53741951294,1.41897051961909,0.0709691689815134,19.9941825440948,6.18846305237382e-89,4.45327332835906e-87,up
MEX3A,1690.67993951883,2.30254569015561,0.115628049940538,19.9133833990948,3.1154683733111e-88,2.19291519762953e-86,up
ZNF281,3404.04060868782,1.11759423025738,0.0562440987108274,19.870426513604,7.33767857269203e-88,5.10900744296465e-86,up
BRIX1,10082.5558342335,1.02261354086118,0.0514831377375484,19.8630772287866,8.4943141605904e-88,5.88254089798736e-86,up
CCDC150,210.046460847085,1.59449976582095,0.0806638223314242,19.76722302186,5.70298956047193e-87,3.84608421614863e-85,up
TK1,19335.9912731537,1.40594857573836,0.0711306414734888,19.765723275002,5.87502736209991e-87,3.94147017975047e-85,up
LMNB2,9377.56742469194,1.20098910827811,0.0609268229222317,19.711993021712,1.70132563417341e-86,1.12383464070706e-84,up
GMNN,4879.80728707283,1.15925422577162,0.058813358123066,19.7107300580576,1.74432247263372e-86,1.14635804948954e-84,up
RAB15,2869.02601048375,1.55982564936049,0.0793241586459729,19.6639419312603,4.39234932597852e-86,2.87197216588474e-84,up
CDK4,8959.5849797796,1.03612932870088,0.052712263733741,19.6563238857385,5.10398462055027e-86,3.32042555036909e-84,up
RNASEH2A,2590.20777224136,1.40897447732953,0.0718342475558266,19.614244253544,1.16860889030544e-85,7.41519759410067e-84,up
STMN1,11406.2617680806,1.25590440993337,0.064336331140432,19.5209205696236,7.2912693383328e-85,4.49372441851985e-83,up
DARS2,2278.09184401257,1.03440297807803,0.0530280489610857,19.5067138682987,9.62755098712915e-85,5.87736892252183e-83,up
BRCA1,1532.4907917561,1.15665660986347,0.059368000240057,19.4828292209014,1.5355495840234e-84,9.32991235462521e-83,up
BIRC5,1129.8509302044,2.04697803674885,0.105236437345237,19.4512289506112,2.84529441904497e-84,1.69677025054251e-82,up
CCNF,1001.57977541554,1.45280070453825,0.0750775359275521,19.3506710974127,2.01205242902924e-83,1.17272612390614e-81,up
KIFC1,5009.32388340109,1.18772683240067,0.0614016256185131,19.3435730802958,2.30907371831413e-83,1.3337748235697e-81,up
SKA1,960.864088458694,1.50778362231048,0.0779593623248308,19.340635651021,2.44443395736646e-83,1.40565865200167e-81,up
DDX11,1662.76672475149,1.24169587803104,0.0645937870561279,19.2231472192842,2.369522722683e-82,1.31559578408964e-80,up
SGO2,820.187241760502,1.4286226256795,0.074592032745788,19.1524828200927,9.22804310629528e-82,5.03671284966905e-80,up
NOP2,2292.35939492478,1.04973360574629,0.0549034469718354,19.1196302535391,1.73331893064872e-81,9.34179127434568e-80,up
PAQR4,1081.42685775449,1.46166798053194,0.0764705707427197,19.1141241177554,1.92626832118936e-81,1.02955445000996e-79,up
ASPM,2716.05783107817,1.45441789925158,0.0763261916092347,19.055292404706,5.93838175450682e-81,3.09685406395961e-79,up
FANCB,513.793742931996,1.40066996264779,0.0741944595574634,18.8783633037043,1.71828643261288e-79,8.74831918517254e-78,up
FJX1,3654.6591189192,1.52742661415219,0.0815005173759812,18.7413118754302,2.2793791877841e-78,1.11637579155312e-76,up
SPOCD1,144.559366367424,2.10395794888582,0.112289390416213,18.7369255553642,2.47522586542433e-78,1.20770395350495e-76,up
HLTF,6693.87928526414,1.34136894557189,0.071594523915417,18.7356360823994,2.53592893527498e-78,1.23265285340668e-76,up
NEMP1,1553.88868154576,1.18046846720916,0.0632205951167185,18.6722137782754,8.33261867532808e-78,4.00494258048138e-76,up
APMAP,7011.72421308763,1.20165045236636,0.0646661207378082,18.5823803663515,4.46264486859567e-77,2.1290121686067e-75,up
RAD51,2350.02502430258,1.16531660785125,0.0627402113565373,18.5736799837833,5.24797989387834e-77,2.49443649494638e-75,up
CENPN,3137.85185909354,1.52730479460379,0.0823444576951846,18.547754607328,8.50305573742279e-77,3.9540744026622e-75,up
CLSPN,435.022480531131,1.70959973157598,0.0922518461902309,18.5318755361345,1.14234951572232e-76,5.29302306187742e-75,up
OIP5,2213.86783798342,1.32585348290203,0.0715509599228063,18.530198397512,1.17851623905957e-76,5.44102784061877e-75,up
MMS22L,635.649361330151,1.24816522837107,0.0673642302781669,18.5286052140287,1.21392929222605e-76,5.58450829041563e-75,up
CENPE,985.684056516386,1.39364956957251,0.0752706983994574,18.5151672457786,1.55812054399304e-76,7.09192605200506e-75,up
SPDL1,1839.72499175065,1.05004548863383,0.0571119690463414,18.3857343069683,1.70909819203611e-75,7.59134269366107e-74,up
SLC19A1,506.022643371414,1.02520696327094,0.0563453872944111,18.1950468795984,5.64907898489805e-74,2.37022105552025e-72,up
MCM6,5440.2600478126,1.08016770947394,0.0594872099419844,18.1579823717971,1.11030858106543e-73,4.61351123635607e-72,up
PRIM2,910.177678505813,1.16758527565629,0.0643135824392746,18.1545675325852,1.18154829583977e-73,4.89373749154729e-72,up
YEATS2,3725.69935860222,1.05645065129553,0.0582994454693175,18.1211097771338,2.17170083423057e-73,8.88053283991236e-72,up
KNL1,2159.80892543583,1.47203611655925,0.0813874604662168,18.0867680122577,4.05162237844968e-73,1.63601717419468e-71,up
FLVCR1,1216.60864439059,1.19093964532819,0.0661324171216365,18.0084094482393,1.67369030780668e-72,6.67455258664331e-71,up
SP1,13111.1424101882,1.11718395308491,0.0620720618865721,-17.9981769435404,2.01337949323007e-72,7.90681135740747e-71,down
MAD2L2,3910.32936564927,1.32629927464046,0.0741870231755509,17.8777799387098,1.75694977506517e-71,6.75560300078043e-70,up
ZWINT,4278.14647597889,1.18162438413402,0.0666987426003024,17.7158419794359,3.16456667797942e-70,1.18841934049717e-68,up
MLF1,5166.66823957011,1.51561584026368,0.0855601533137866,17.7140383877674,3.26763939707355e-70,1.22001342242621e-68,up
LGALS1,60163.4469092386,1.59659247377773,0.0901491444875663,17.7105671146767,3.47552941896209e-70,1.29388134235984e-68,up
FANCA,340.525151760505,1.30318702086185,0.0736469987994292,17.6950458553098,4.5785755265501e-70,1.6898748239969e-68,up
KIF18A,555.424411567047,1.53643102947085,0.087158308926952,17.6280500205499,1.5005359787263e-69,5.46000111355185e-68,up
ARPC1B,2805.45803323746,1.31550521343793,0.0752063356884784,17.491946674374,1.65022744978253e-68,5.8882492467171e-67,up
PPEF1,58.552657020994,2.15468188172871,0.123464125291763,17.4518863405617,3.33049850905117e-68,1.17857558502989e-66,up
USP18,1828.77809556471,1.49876161972631,0.0860015999271938,17.4271364834504,5.13539832611332e-68,1.8073515256466e-66,up
ETV4,1337.86908631431,1.67683222113573,0.0968164455290598,17.3197044362925,3.34069160693332e-67,1.1414177344538e-65,up
HSPH1,10260.4740865583,1.05582161972006,0.0610012117229723,17.3082073273383,4.07918808434271e-67,1.39005348450842e-65,up
TUSC3,6211.33784014691,1.35322514014516,0.0782365401982284,17.2965872048596,4.99092429424705e-67,1.69179199563674e-65,up
ASF1B,3072.90922068614,1.18272740694427,0.0684658188489237,17.2747135260891,7.29346672130211e-67,2.44654023013262e-65,up
NUDT1,8436.40415929146,1.1303660397634,0.0655742111222327,17.2379662739115,1.37799891373145e-66,4.57474330097288e-65,up
PCNA,21752.6573650934,1.01556738332402,0.0591846432874766,17.1593056393214,5.35500293073257e-66,1.75516012088464e-64,up
TAF1A,1209.16213023684,1.03669600192578,0.0607240829639391,17.0722380861876,2.38864765625607e-65,7.57836710843214e-64,up
NDC80,4008.58947586128,1.60041422205606,0.0938439375439541,17.0539969223527,3.26428357710889e-65,1.03310164021473e-63,up
SMC2,2304.3718406606,1.13647201480484,0.0666475195939277,17.0519776539198,3.37904283065114e-65,1.06680026229454e-63,up
IQGAP3,2481.8801318822,1.24258439982813,0.0731466768135813,16.9875714654123,1.01505694372966e-64,3.15820011888449e-63,up
ECE2,1064.9311587249,1.54452922238878,0.0909319951365339,16.9855419983877,1.05078450270245e-64,3.26148317573742e-63,up
CLCN2,527.527451433083,1.04853546459398,0.0625444674088736,16.7646397520561,4.42689160176737e-63,1.31997200746216e-61,up
SAPCD2,2428.20851568339,1.47994501759628,0.088768685839548,16.671926632679,2.09724251898203e-62,6.1257553031763e-61,up
CENPL,574.825670948739,1.29962987108188,0.0780912561733475,16.6424505734285,3.43277411006036e-62,9.89207232923658e-61,up
NAT14,1670.88590171721,1.09828991310122,0.0661365345519794,16.6064025056835,6.26388207111029e-62,1.79699476521095e-60,up
PRR5L,458.902456182946,1.65648628667801,0.0998867871352838,16.5836376780696,9.15174804707529e-62,2.60804572111453e-60,up
HMMR,1753.63649525502,1.42074403788714,0.0858618589805652,16.5468585790662,1.68677610124149e-61,4.75434638076405e-60,up
TYMS,6742.78768210852,1.1637259456866,0.0710099980980881,16.3881985193002,2.32225351433432e-60,6.29746263539797e-59,up
DDIAS,1312.0156691431,1.38412285419575,0.0844804429003993,16.3839441020403,2.490563471184e-60,6.7396949731767e-59,up
ELN,14029.8115703874,1.89662332871437,0.11652452745874,-16.276601759968,1.4468350772585e-59,3.79565837681605e-58,down
TNFRSF12A,14529.5073383379,1.77385988233732,0.110835370779588,16.0044566085757,1.18947183706277e-57,2.92396693381784e-56,up
FBXO5,1482.54533271181,1.11652967748507,0.0705113024367254,15.8347617885375,1.79136262295909e-56,4.25729556205463e-55,up
TICRR,775.502945165038,1.11416067157387,0.0709168448271565,15.7108043129864,1.27550590532142e-55,2.90792771087526e-54,up
POLE2,1240.71212387315,1.06484379606383,0.0678218046900165,15.7006113436639,1.49791557609702e-55,3.40293660241724e-54,up
ERCC6L,587.518228711594,1.37516015382237,0.087618490215732,15.6948624706553,1.63997685842198e-55,3.71910949178407e-54,up
RASSF3,5197.48119307943,1.31815208472417,0.0843175207410256,-15.6331931150202,4.32571820274363e-55,9.62341557332309e-54,down
RTN4R,1528.59645790593,1.44176733119131,0.0923231783831638,15.616526168625,5.61844543468508e-55,1.24563159456417e-53,up
TMSB15A,534.385277305169,2.37682002017787,0.152406189867543,15.5952984733991,7.83563445651118e-55,1.72236872754813e-53,up
COA6,8660.07421111754,1.08379189193348,0.0695650905649397,15.579536850049,1.00278665731859e-54,2.18930422591877e-53,up
PDXP,714.192993901673,1.13246532138956,0.0727646220236891,15.5634055382144,1.29045983804837e-54,2.80310508834756e-53,up
MAD2L1,3514.57048018639,1.34620421741599,0.086738097508274,15.5203336952091,2.52733261794319e-54,5.41673401859006e-53,up
FBXO43,96.119169978368,1.67807336771549,0.108937656907163,15.4039788935937,1.53900941850439e-53,3.21296277467666e-52,up
ST3GAL4,4216.06214393095,1.38526995400006,0.0902851283295888,-15.3432794484501,3.92837281590119e-53,8.04473294779384e-52,down
FCGR3A,4509.42927407765,1.86927313109391,0.122137122922858,15.3047090545481,7.1119309768879e-53,1.440389668448e-51,up
ORC1,648.001684144998,1.16825485164106,0.0765384002401638,15.2636434518528,1.33576864560916e-52,2.67589983267366e-51,up
RYR1,4503.06361361216,1.46458799873962,0.0962694961016456,-15.2134171055933,2.88103846226729e-52,5.64850174010121e-51,down
RCOR2,1252.78751508558,1.56821025401649,0.103085329708483,15.2127393728211,2.91102537148648e-52,5.69861972798137e-51,up
TGIF2,1853.71156121163,1.17754570449679,0.0776071498012731,15.1731600440437,5.32501296743691e-52,1.02990228278611e-50,up
MRPL21,18450.2712530718,1.1897390607457,0.0786843702278625,15.1203988454166,1.18820753611703e-51,2.26409782140879e-50,up
RPL39L,4446.1440512202,1.40876065698807,0.0932714041657735,15.1038860150989,1.52664644427749e-51,2.8837729683385e-50,up
PBK,2624.63049785896,1.40474565968862,0.093767547834703,14.9811495781564,9.75155998355989e-51,1.77164801337426e-49,up
DSPP,85.5943809314012,1.8568657824915,0.12427197111478,14.9419516390905,1.75751545411017e-50,3.13553415019295e-49,up
TMEM38B,931.205060612325,1.07277201667594,0.0717987150243933,14.941381838261,1.77260942579201e-50,3.15808879856528e-49,up
TREH,341.234877728226,1.56829672244605,0.105086597413579,-14.9238510052225,2.30573065454383e-50,4.09092514616792e-49,down
SSC4D,448.682042418786,1.30844609199281,0.0876792165771981,14.9231042779765,2.33168452360708e-50,4.13128312910355e-49,up
SCARB1,2965.65123524505,1.09890176090647,0.0737002656319027,14.9104179134842,2.81982110576003e-50,4.97563228264315e-49,up
MRPL47,15674.3348479133,1.01376019951966,0.068786418408317,14.7377959628887,3.68619870119782e-49,6.19868478722313e-48,up
ABLIM1,12795.2329185463,1.54684569157288,0.105204914718795,-14.70316948317,6.15118841558225e-49,1.02236719975632e-47,down
MSANTD3,2718.85958377122,1.1355953733575,0.0773896029229974,14.6737459615527,9.4954855012981e-49,1.56408374350666e-47,up
KIF15,971.906079870196,1.08694639738682,0.0743166952820577,14.6258709871514,1.92096714768062e-48,3.13214909231317e-47,up
EPOP,1130.7937232525,1.43772226430991,0.0992499528412667,14.4858735258978,1.48818631424696e-47,2.33772291631891e-46,up
ESPL1,3328.25942504768,1.38215498138066,0.0955074873076263,-14.471692433168,1.82915372501536e-47,2.86634174354292e-46,down
CSTB,96443.3313643029,1.67268547329934,0.115586741680587,-14.4712572478394,1.84076450919784e-47,2.88103130534355e-46,down
CDT1,3883.59736114179,1.32311922604026,0.0916885577953377,14.430581719844,3.32266829617847e-47,5.18151214565071e-46,up
RFC3,1753.85436992635,1.07057629426952,0.0746162450386896,14.3477642665402,1.10027372344673e-46,1.69124413266317e-45,up
RNF213,805.481224041365,1.11105374035798,0.0775220582171651,14.3320980622773,1.37891008162127e-46,2.11197868743919e-45,up
TXLNA,4755.50794588461,1.13987197252752,0.0802962568159214,-14.195829515947,9.72290782675462e-46,1.44120570444679e-44,down
GPR84,405.284956876639,1.18408730400076,0.0840080286279479,14.0949302505931,4.08050823124235e-45,5.87930945488062e-44,up
PKD2L1,57.131353531489,1.52903478756778,0.10851957889153,14.0899439823307,4.37908837064336e-45,6.29542827034119e-44,up
MINPP1,1657.99237419819,1.12107523280284,0.0796602348779576,14.0732102349481,5.54920553827568e-45,7.95983480384511e-44,up
IKBIP,787.46955914427,1.11037598261392,0.0789725361248037,14.0602801568781,6.66219503620642e-45,9.51393949682649e-44,up
IFI35,3854.41480603228,1.33441692506789,0.0953587727266571,13.9936461734145,1.70444522925402e-44,2.38900533166714e-43,up
SLC2A6,328.829075852347,1.43523274647286,0.103182956357439,13.9095912458743,5.53951176646396e-44,7.61520288834816e-43,up
HERC5,1786.77692211934,1.48292803353461,0.10682657328167,13.8816400075341,8.18495106781621e-44,1.11566512914858e-42,up
SLC22A4,576.795642109274,1.10375109623331,0.079779033431949,13.8351023915927,1.56513439042512e-43,2.10224151022585e-42,up
MYOCD,1101.12825884198,1.94267705609299,0.140466651026252,-13.8301656791826,1.67633972469246e-43,2.24692320434585e-42,down
ESCO2,816.913658288684,1.23929576793165,0.089612820843233,13.8294471289957,1.6931683180572e-43,2.26712069697451e-42,up
AHNAK,15483.8148534137,1.13115056859575,0.0819947386087057,-13.7954042879972,2.71625800534554e-43,3.58484829578441e-42,down
SLC16A1,1860.26043099579,1.18861347868461,0.0863230822881755,13.7693586370864,3.89657001328896e-43,5.10078438426577e-42,up
THSD4,1736.14091528984,1.98709941260943,0.147581574103695,-13.4644140007156,2.5331994964756e-41,3.08705229083275e-40,down
SKA3,1715.2609727237,1.14916732760952,0.0858651453909401,13.3833969811314,7.5611102642408e-41,9.10230479567156e-40,up
SHCBP1,1229.71871931081,1.16089927185865,0.0869150900724792,13.3567056179838,1.08249922059178e-40,1.29829352518088e-39,up
TCP11L2,6905.95147687365,1.46553456000635,0.110645537475349,-13.2453110486527,4.80287833666827e-40,5.60379310277392e-39,down
TRPM2,170.03167257632,1.23279518499039,0.0937220201747517,13.1537410599104,1.61958623138919e-39,1.82999037250212e-38,up
PMM1,7654.56964104874,1.06301928117857,0.0808754079702516,-13.1439124433175,1.84438255643781e-39,2.07307955580065e-38,down
SLC43A2,740.724778710673,1.12695163472822,0.0858262381450088,13.1306190168113,2.19851982472028e-39,2.46039390636159e-38,up
APOLD1,4199.64944818453,1.07664240895425,0.0828112671059809,-13.0011584966618,1.20503851497725e-38,1.3000084682933e-37,down
PLK4,959.177461618445,1.02202119187188,0.0787081758887023,12.9849431819773,1.48948671048855e-38,1.59617956054934e-37,up
TTC22,4316.82389536584,1.20998672769005,0.0950874701950593,-12.7249860071776,4.29551759792885e-37,4.33285529983724e-36,down
CDC25A,569.225843455218,1.05954622444612,0.083731707411963,12.6540620894438,1.06236712232799e-36,1.05589127335701e-35,up
MYL5,7254.84775280064,1.09994978388846,0.0874212820454569,-12.5821740216131,2.64645097328721e-36,2.57663907686414e-35,down
OR8J3,17.1783340427272,1.02290277571326,0.081320122079003,12.578716676292,2.76484861195928e-36,2.6898802847921e-35,up
DUSP2,9512.32345917002,1.13822799838811,0.0905545032272917,-12.5695350073443,3.10544986382577e-36,3.01668926817042e-35,down
TMEM97,3399.04565955665,1.07904601428977,0.085901302330507,12.5614628069097,3.43914994947723e-36,3.32580259003125e-35,up
CACNB2,1072.26388231207,1.64942441704063,0.131514447438559,-12.5417735402128,4.41013739662248e-36,4.23932685118614e-35,down
P2RY6,1264.26309727821,1.32853867609375,0.106084241923368,12.5234309262769,5.55796509612864e-36,5.32283631250803e-35,up
FCHO2,4283.92327435244,1.12002624672511,0.089437666978946,-12.5229814747826,5.58953484017864e-36,5.34512236646927e-35,down
RAB27B,6561.2331748905,1.13499811677987,0.0909677979959552,-12.476921963422,9.9769436356736e-36,9.47736069108493e-35,down
MYO7A,370.279290627157,1.16700498065244,0.09358079430435,12.4705607526372,1.08062914566303e-35,1.02576153465626e-34,up
EVPLL,1549.92904476938,1.59701639924622,0.128168250351161,-12.4603120887633,1.22888762624076e-35,1.16221009644694e-34,down
TACR1,344.443681301996,1.25338581518623,0.10067439775526,-12.4498963304773,1.40026927978712e-35,1.32041497752107e-34,down
NCF2,2258.72071476718,1.13796708594864,0.0914150970377907,12.4483495923896,1.42766862870091e-35,1.34526697924626e-34,up
TNFSF10,2960.38780637206,1.43925511664326,0.116643676450602,12.3389039203747,5.59118381958928e-35,5.05758699298662e-34,up
ZGRF1,978.061672043936,1.10064135897686,0.0895829683720937,12.2862791775911,1.07333686663066e-34,9.58783091475005e-34,up
TNFRSF4,833.532195076375,1.12934773083379,0.0922805075692354,12.2382045849334,1.94282810089073e-34,1.71997036203255e-33,up
TACSTD2,60720.9211491077,1.10841749459058,0.0917159973989918,-12.0853234552816,1.26272251049804e-33,1.06937072042901e-32,down
LMOD1,14880.873686799,1.72713177230329,0.144304413150013,-11.9686691113725,5.18537011894019e-33,4.24890283092039e-32,down
RAB42,609.920970496851,1.0669005179121,0.0893411998407667,11.9418646695326,7.15998016719384e-33,5.83350439807867e-32,up
KIF24,611.851950476396,1.05096594611066,0.0881518877479132,11.9222171295537,9.06632249641582e-33,7.34948395697496e-32,up
EHF,10779.6987158478,1.43519402111048,0.12163912461485,-11.7987861689631,3.95982075684101e-32,3.09909349242825e-31,down
FLNC,6998.03298081648,1.69307404260191,0.143529121936599,-11.7960314935237,4.09156300837206e-32,3.19996497333579e-31,down
MCM10,827.478202793888,1.00145477466585,0.0849111991213969,11.7941424102853,4.18441490477955e-32,3.27059759638746e-31,up
