,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
GALNT12,3193.32886500023,-1.60676034269947,0.0960990604393819,-16.7198340478365,9.39805570811256e-63,2.77016831982146e-61,down
NDRG2,9045.99006036712,-1.31770543349359,0.0791601818287606,-16.6460637539218,3.23171987435704e-62,9.35455813518946e-61,down
PLCXD3,85.5470871765719,-2.41844169789683,0.14541675807947,-16.6311072385148,4.1485640008955e-62,1.19280475213248e-60,down
PPL,48137.441354998,-1.69752952277452,0.103718257031852,-16.3667378468692,3.30458309309557e-60,8.86798642128417e-59,down
KCNA5,175.014371461851,-1.92764307120995,0.117940676745243,-16.3441750921418,4.78604251245474e-60,1.27902517848402e-58,down
SERPINB6,8776.18515552897,-1.19891356930859,0.0733801968546947,-16.3383803900478,5.26324999762127e-60,1.40074221527602e-58,down
ELN,14029.8115703874,-1.89662332871437,0.11652452745874,-16.276601759968,1.4468350772585e-59,3.79565837681605e-58,down
SORT1,5975.77987414394,-1.27543938614542,0.0784589459351426,-16.2561371548344,2.02083754521113e-59,5.25866836764941e-58,down
NUCB2,7534.01066672729,-1.34272872701839,0.0829185100106503,-16.1933532916345,5.61816456531425e-59,1.44158521445842e-57,down
ADCYAP1R1,199.746986657794,-2.24463485916979,0.138722142199743,-16.1807972654992,6.88964963430152e-59,1.7643255852771e-57,down
NOSTRIN,1297.87231880758,-1.33252142172106,0.0824072609786754,-16.1699516025156,8.21628669466591e-59,2.09988073242047e-57,down
HSPB8,15350.2399528512,-1.67353455546711,0.103509574152538,-16.1679203993333,8.49166795024714e-59,2.16596385875512e-57,down
RCAN2,3234.04328889349,-2.00509858845047,0.124564146680427,-16.096915861308,2.68141172241992e-58,6.74595007743964e-57,down
ARHGEF10L,6436.48194140519,-1.25199790564801,0.0778669826124173,-16.0786749870587,3.59996494287319e-58,9.00410649109701e-57,down
AFDN,5700.31722774672,-1.15194012559095,0.0717638381191766,-16.0518187959506,5.55131275973897e-58,1.38578410190306e-56,down
MINDY1,3980.9745837712,-1.3516265454908,0.0842234080651803,-16.0481103358437,5.89311301518947e-58,1.46826283846529e-56,down
TMOD3,7036.03818540623,-1.12779044482719,0.0703596262939836,-16.028943077596,8.02358176936353e-58,1.99136332892431e-56,down
GRHL3,291.079773355791,-2.08990794064499,0.130462898524051,-16.0191745261562,9.38883980252574e-58,2.32125999033271e-56,down
C4orf3,27443.6758695106,-1.2404593447491,0.0775632546635299,-15.9928738180241,1.43266593329559e-57,3.51507997843438e-56,down
RBFOX3,308.246733888737,-2.26383922156388,0.142358970339874,-15.902329274784,6.10518947052827e-57,1.4682939958223e-55,down
FXYD1,1046.95684569645,-1.9238360815712,0.121026527039871,-15.8959868437554,6.75561679352575e-57,1.62046741000755e-55,down
CAPN5,2688.20016335626,-1.82637169134292,0.115780184432414,-15.7744755745233,4.66254632662013e-56,1.09395736308186e-54,down
PAQR8,1423.74431021886,-1.657525899929,0.105282964708283,-15.7435336715835,7.60741365540172e-56,1.76242977149693e-54,down
SLC4A4,293.972817747479,-2.00691202714483,0.127583385220564,-15.7301989101114,9.39155855964781e-56,2.16022617512185e-54,down
TMEM252,279.788545556257,-2.23475200812602,0.14207704133287,-15.7291564292239,9.547457590377e-56,2.18827048437093e-54,down
ALDH9A1,22363.3053872602,-1.11620613748472,0.0712947511626967,-15.6562175935996,3.01291207625565e-55,6.78484623326031e-54,down
KCNAB1,459.22701179985,-1.14666684532349,0.0732874129834946,-15.6461634903355,3.52860641303978e-55,7.87729275673578e-54,down
RASSF3,5197.48119307943,-1.31815208472417,0.0843175207410256,-15.6331931150202,4.32571820274363e-55,9.62341557332309e-54,down
PRH2,117.325644926905,-2.67054387552013,0.171011427124496,-15.6161720910965,5.64972517379767e-55,1.25041426054446e-53,down
PAIP2B,1525.1743851983,-1.27712293480452,0.0818692533352729,-15.5995429636376,7.33171027889188e-55,1.61711917983573e-53,down
NXPE4,76.4096995667632,-2.59364202191681,0.166519298675891,-15.575624222181,1.06607235558758e-54,2.31960777235197e-53,down
GC,53.204499710918,-3.09697865857812,0.199057570890581,-15.5582058231811,1.39967745892316e-54,3.03522648962781e-53,down
TRNP1,10852.230038193,-1.80059387424963,0.1158816874479,-15.5382089604034,1.9125413108401e-54,4.12654013817944e-53,down
ANGPTL1,399.143533326845,-2.03831647325758,0.132066205904894,-15.4340503635385,9.66119570052631e-54,2.03011193831125e-52,down
ATP4B,283.812861477737,-3.34449454308849,0.217011067858737,-15.4116311950761,1.36716773463889e-53,2.86349391705422e-52,down
LPIN1,3292.23396803598,-1.83624887820616,0.119157763989475,-15.4102327597247,1.39707733903695e-53,2.92138850716477e-52,down
EPS8L2,10371.0031700611,-1.48032428537893,0.0962117804254041,-15.3861021886677,2.02891906825421e-53,4.22888454986771e-52,down
PER1,6224.12218683734,-1.05394255081415,0.0685611635343901,-15.3722967418063,2.51107294172912e-53,5.19183476122195e-52,down
ST3GAL4,4216.06214393095,-1.38526995400006,0.0902851283295888,-15.3432794484501,3.92837281590119e-53,8.04473294779384e-52,down
GCKR,118.783868950308,-2.10633704400613,0.137288341227667,-15.3424320315239,3.98000018774655e-53,8.13752101878783e-52,down
CA13,1083.48952641756,-1.56464048080883,0.102259880781977,-15.3006288374687,7.57214519512939e-53,1.53091189217573e-51,down
FGF5,6872.14568184946,-1.40531492998192,0.0920033039577351,-15.2746137315623,1.12894983684617e-52,2.27218794506492e-51,down
CHIA,59.2093610414424,-2.81471632175248,0.184444946551979,-15.2604686350637,1.40237523259047e-52,2.80496822531022e-51,down
GSN,23392.7490390277,-1.04820244847561,0.0687031802354346,-15.2569712913375,1.47958206200799e-52,2.95480566522868e-51,down
LRRC31,107.078431120815,-2.42124113695646,0.158706290341478,-15.2561132375209,1.49916211222075e-52,2.98927355534296e-51,down
MEIS1,3520.40838172344,-1.05410787584742,0.0692450475213309,-15.2228630577905,2.49374482697962e-52,4.91913125824265e-51,down
CITED1,314.510279656217,-1.83231804967207,0.120393609733928,-15.2193962264403,2.62946513829635e-52,5.16313116560903e-51,down
RYR1,4503.06361361216,-1.46458799873962,0.0962694961016456,-15.2134171055933,2.88103846226729e-52,5.64850174010121e-51,down
DRD4,3101.2577366736,-1.26680235617938,0.0834864870471311,-15.173741296172,5.27805450512186e-52,1.02235518918007e-50,down
SORBS2,898.335655094052,-2.0058193399452,0.132548014942374,-15.1327754008028,9.84540403085251e-52,1.87879480476165e-50,down
KRTAP4-1,4102.32428881913,-2.00280998719434,0.132670905225643,-15.096075388858,1.71862849938657e-51,3.23649907903486e-50,down
YOD1,9665.61069875921,-1.65508902876927,0.109756098664577,-15.0796998882709,2.20267891888194e-51,4.10603576760032e-50,down
FAM107A,1379.37547864034,-1.94076228839813,0.128906057661022,-15.0556329439665,3.17050374666447e-51,5.90162698855276e-50,down
TFF2,2338.02825306058,-3.6100187893745,0.240211130498808,-15.0285242065101,4.77526203943436e-51,8.85038134243942e-50,down
EHD3,4784.09817376404,-1.63638934505827,0.108995793546196,-15.013325668983,6.0059340518675e-51,1.1051776646015e-49,down
CKMT2,356.833740273341,-1.79172765888099,0.119355807969456,-15.0116503701228,6.15958261448758e-51,1.13183428897596e-49,down
S100A14,77845.173354967,-1.67887873887963,0.111999931221615,-14.9899979452453,8.53558674015578e-51,1.55953039432548e-49,down
LMO7,7840.93765727549,-1.64380299399884,0.109677958312314,-14.9875418843776,8.85710412592301e-51,1.61598241141663e-49,down
SYT15,574.452379085284,-1.13899008756563,0.0760596199886239,-14.9749642153878,1.07025426658151e-50,1.94168242363894e-49,down
TGFBR3,2709.36401358013,-1.57749967323079,0.105429650768195,-14.9625808464375,1.28927512395362e-50,2.32593177474042e-49,down
STRADB,3089.12023972056,-1.17557721261822,0.078624553668716,-14.9517823347081,1.51635751765003e-50,2.72036228201255e-49,down
PGC,2740.44268123129,-3.62195425381984,0.242251763982157,-14.9511986797612,1.52970712465782e-50,2.74049478062829e-49,down
ACOX2,2267.83725246541,-1.1265961192837,0.0753933842666294,-14.9429042115882,1.73256713406422e-50,3.09531168569782e-49,down
SFI1,4041.46996928759,-1.53152813239502,0.102543800898148,-14.9353556137071,1.94036198518249e-50,3.45218269767068e-49,down
TREH,341.234877728226,-1.56829672244605,0.105086597413579,-14.9238510052225,2.30573065454383e-50,4.09092514616792e-49,down
GNA14,596.427699271342,-1.45618701899819,0.0978534310564529,-14.8813077198908,4.35895309411669e-50,7.64954697620125e-49,down
KAZN,2743.70944530075,-1.12564955737083,0.0758700661879098,-14.8365437639516,8.5025159816065e-50,1.47602302370719e-48,down
ITLN1,369.149820359687,-2.78781353124647,0.187977570345979,-14.8305647642717,9.29476578785493e-50,1.60921879184623e-48,down
MS4A8,61.7642269188118,-2.66356464089633,0.179662388250357,-14.8253881451508,1.00397901789743e-49,1.73587298383044e-48,down
CPEB3,1167.00329429525,-1.39074380779464,0.0939174993595969,-14.8081435012412,1.29775320342711e-49,2.22884786844596e-48,down
HMGCS2,654.70369885718,-2.77006231673031,0.187163605786808,-14.8002187983362,1.46006904559745e-49,2.50428087567786e-48,down
GBP6,21129.3642547452,-1.7857557639368,0.120886735257062,-14.7721398889585,2.21564936177357e-49,3.77011617292012e-48,down
EPB41L4A,1144.43764556351,-1.46573916662339,0.099260345315188,-14.76661361563,2.40496645500771e-49,4.0707454542647e-48,down
C1orf116,8628.05222801763,-1.76639918378282,0.119788282643955,-14.7460097498273,3.26401083399359e-49,5.4959115755126e-48,down
HTR1E,35.5881713341693,-2.21098642813797,0.150108757885081,-14.7292300548556,4.18446071587445e-49,7.00910773487371e-48,down
RANBP9,13212.5856307677,-1.1905853447552,0.0808626115096322,-14.7235579277993,4.55073840568725e-49,7.61273524722824e-48,down
VPS4B,10204.9933206763,-1.03335245177212,0.0701916079282065,-14.7218803254808,4.66506278568902e-49,7.79386170459925e-48,down
MUC5B,5022.60069343331,-2.9089127441755,0.197766336384076,-14.7088366875856,5.65715713583881e-49,9.42688758948767e-48,down
KAT2B,2339.59972159028,-1.60016522495674,0.108815944386453,-14.7052459451516,5.96537926176827e-49,9.92765507375156e-48,down
ABLIM1,12795.2329185463,-1.54684569157288,0.105204914718795,-14.70316948317,6.15118841558225e-49,1.02236719975632e-47,down
GFOD2,2513.79684990122,-1.12896761804639,0.0768093325208062,-14.6983130954897,6.60855592256009e-49,1.09274465774707e-47,down
ERBB3,3760.29154966792,-1.12906580574151,0.0770305225209863,-14.6573821491852,1.20842949283863e-48,1.98796683234411e-47,down
SLC35C1,2633.65198193565,-1.04402453452812,0.0712654473811926,-14.6497997682344,1.3511328876086e-48,2.21142855467425e-47,down
ECHDC2,5026.30981016992,-1.26768121102032,0.0865891664498735,-14.6401826347893,1.55649570237644e-48,2.54431740384657e-47,down
EPHX2,5331.07507996315,-1.36291465982066,0.093207952480744,-14.6223001744645,2.02443488780509e-48,3.29251840780521e-47,down
HPGD,4203.4813514371,-2.23744032551627,0.154129179310866,-14.5166563237421,9.50341002618498e-48,1.50941337296287e-46,down
SLC37A1,1059.31901916431,-1.34775861965924,0.0928740948342651,-14.5116743486365,1.021952350425e-47,1.61518628537724e-46,down
EXPH5,5477.4145891999,-1.42283549068315,0.0980790649996178,-14.507025435945,1.09361093086624e-47,1.72421082013318e-46,down
ESPL1,3328.25942504768,-1.38215498138066,0.0955074873076263,-14.471692433168,1.82915372501536e-47,2.86634174354292e-46,down
CSTB,96443.3313643029,-1.67268547329934,0.115586741680587,-14.4712572478394,1.84076450919784e-47,2.88103130534355e-46,down
KIAA0232,3439.81733173863,-1.02832893959562,0.0711739502049762,-14.4481082844792,2.57665904994518e-47,4.0230236633144e-46,down
RRAGD,4305.01137565523,-1.43990296028094,0.0998801552567275,-14.4163067886697,4.08630953038427e-47,6.35697500735264e-46,down
ZNF185,30611.6915772203,-1.62432120461129,0.113017604082191,-14.3722849002357,7.72402645626691e-47,1.19296384632103e-45,down
CRYL1,1949.35114882327,-1.00346690948748,0.0700386904301609,-14.3273225602082,1.47706209155912e-46,2.25694386730404e-45,down
LDB3,742.125517871675,-2.03013875112008,0.141811727031012,-14.3157325111492,1.74515576890014e-46,2.65713374222253e-45,down
AGFG2,3809.21911745865,-1.31951766269949,0.0922353096325448,-14.3059926611219,2.00752691621794e-46,3.05300521933923e-45,down
ANXA9,2198.59697186214,-1.93808023028704,0.135535978723279,-14.2993782797996,2.20773042951091e-46,3.35351128095874e-45,down
FHL1,10528.5960519099,-1.73577076469855,0.121544932565444,-14.2808978380398,2.87868606095186e-46,4.36239472366128e-45,down
SLC25A23,5659.12104890331,-1.09464907610567,0.0766679788863932,-14.2777870501545,3.01008925979381e-46,4.55081687270001e-45,down
PITX1,55820.8590203482,-1.46238456079785,0.102486267438237,-14.269078163854,3.41057102473786e-46,5.13219221608041e-45,down
KANK1,5330.02250084853,-1.19232001027295,0.0835742871984565,-14.2665890460023,3.53448228935041e-46,5.312446484145e-45,down
CPNE6,156.960398622316,-1.69018836200129,0.118813467246453,-14.2255621452017,6.35912848063138e-46,9.46958774092633e-45,down
MAPT,487.27712834272,-1.3645874503336,0.0960638089370025,-14.2050108717683,8.52894204420399e-46,1.26568320819576e-44,down
TXLNA,4755.50794588461,-1.13987197252752,0.0802962568159214,-14.195829515947,9.72290782675462e-46,1.44120570444679e-44,down
PYGM,847.114831393292,-1.87658753414817,0.132278160361204,-14.1866769920589,1.10785322826879e-45,1.63649741207915e-44,down
PDZRN4,430.10212459659,-2.01691808101621,0.142171923666567,-14.1864724693917,1.11108816838948e-45,1.63939595613114e-44,down
SLC46A2,267.137951840342,-1.89729952434171,0.133925709514072,-14.1668058450148,1.47037914081909e-45,2.15717012675293e-44,down
SH3BGR,1004.78111697488,-1.35214902045276,0.0958304399106644,-14.1098070896186,3.30480778323504e-45,4.79923664665733e-44,down
DUSP5,11611.1025911835,-1.59521900425208,0.113125993502924,-14.1012596208566,3.73050994994579e-45,5.40525294322291e-44,down
PER2,3779.60991701011,-1.12177437742342,0.0795682623209099,-14.0982641156489,3.89226486431888e-45,5.62696562483631e-44,down
FNBP1,3551.14156677462,-1.09035827388237,0.0773845704330877,-14.090125044051,4.3678752508734e-45,6.28632414597769e-44,down
SPINK5,51926.7293229349,-2.20644414699558,0.156917997487708,-14.0611286297381,6.58279311744529e-45,9.41098314603915e-44,down
OR10G3,620.983574677904,-1.84299634371006,0.131099371508058,-14.0580105191182,6.87930771285911e-45,9.80225250545776e-44,down
P2RY14,1851.26628899732,-1.5534211026054,0.11055718044536,-14.0508386370539,7.61271558224508e-45,1.08233321649999e-43,down
WDR20,2024.69963187609,-1.1585727965244,0.0826011861066201,-14.026103632809,1.07920105529879e-44,1.5276031640993e-43,down
RGS7BP,191.923039352198,-1.43445633528113,0.102272798548145,-14.0257855035213,1.08405162244866e-44,1.53278473641726e-43,down
C15orf62,614.815490334712,-1.49057026987347,0.106412703725527,-14.0074466458266,1.40361299792786e-44,1.98027809707654e-43,down
PTK6,8341.36656673932,-1.37929623333443,0.0984895322789451,-14.004495720702,1.46314582526868e-44,2.06201109138795e-43,down
LGALS4,350.561107392832,-2.4601226800927,0.176314599358272,-13.9530287851758,3.01523536808432e-44,4.19430310759116e-43,down
MYOM1,1001.61228434033,-1.57087375864453,0.112664315483828,-13.9429574652678,3.47247437711985e-44,4.80956370448181e-43,down
ABLIM3,2909.63663516702,-1.51348777550675,0.108815948999766,-13.9086943542624,5.60940803153905e-44,7.70306874778832e-43,down
MXD1,15439.6598969594,-1.43738833219714,0.103424332365577,-13.897970616009,6.51628493190031e-44,8.9388994896494e-43,down
RAB9B,957.40651652293,-1.73485878624526,0.124882327813605,-13.8919478569831,7.08811530032402e-44,9.71298012590146e-43,down
HTR3B,142.333344855254,-1.83595497214996,0.132202469526542,-13.8874483867441,7.54765132484436e-44,1.03207321353843e-42,down
ADH1A,1239.97218162257,-2.20664935265815,0.158994065422566,-13.8788158337447,8.513888884741e-44,1.15805071514624e-42,down
KCNIP4,237.916182910802,-1.54415437676203,0.111610800761901,-13.8351697704971,1.56366852003386e-43,2.10224151022585e-42,down
MYOCD,1101.12825884198,-1.94267705609299,0.140466651026252,-13.8301656791826,1.67633972469246e-43,2.24692320434585e-42,down
ASIC5,1082.9361269561,-1.98636968372797,0.143686900053362,-13.8242921448669,1.81892894017653e-43,2.42794027755585e-42,down
ELOVL6,2301.53432441614,-1.0600099831101,0.0766915787031261,-13.8217259448186,1.88495546139441e-43,2.51346907849083e-42,down
NEGR1,344.88024477873,-1.57275813328584,0.113883521025664,-13.8102345196319,2.21110579432079e-43,2.945320965527e-42,down
SLC9A7,2820.83158025179,-1.24380037516621,0.0900852326292757,-13.8069286037677,2.31493062886317e-43,3.07725711355897e-42,down
KRT32,944.383480061117,-1.4929421017298,0.108158091602863,-13.8033325071194,2.43338217251059e-43,3.22239377879459e-42,down
TMEM100,453.029982660238,-1.86864088102179,0.135376282170763,-13.8033106764203,2.434119359341e-43,3.22239377879459e-42,down
SLC16A6,2151.21736784512,-1.53948708527445,0.11159356116829,-13.79548308305,2.71329166380731e-43,3.58460614579508e-42,down
AHNAK,15483.8148534137,-1.13115056859575,0.0819947386087057,-13.7954042879972,2.71625800534554e-43,3.58484829578441e-42,down
C1QTNF7,241.894233912142,-1.79342219249571,0.130087080454404,-13.786320564895,3.08076980096004e-43,4.05346228867889e-42,down
PRICKLE4,251.946221820533,-1.21951303961838,0.0884729121816853,-13.7840273315975,3.18024033071106e-43,4.17155557025348e-42,down
NPAS2,902.238506509128,-1.11235065161123,0.0808538839272336,-13.7575413521547,4.5886830106418e-43,6.00069298071848e-42,down
XKR4,262.78277902663,-1.93149848249809,0.140506471869614,-13.7466869447157,5.33156738200141e-43,6.95100399266804e-42,down
RGS5,8857.89141015712,-1.15082336029812,0.0837384581760544,-13.74306842238,5.60490415854734e-43,7.28524424482828e-42,down
ZDHHC13,2924.73891037876,-1.03776418919509,0.0755479090427573,-13.7365044558381,6.13679278303447e-43,7.96052646911047e-42,down
MALL,19115.6075194255,-1.67427625474148,0.121913930644974,-13.7332644914645,6.41754887755612e-43,8.31634276577469e-42,down
NBEAL2,3774.21205595454,-1.18595651706195,0.0864108202962599,-13.7246297743256,7.22974860365933e-43,9.34066115985315e-42,down
SCARA5,2548.14267772915,-2.27486227676173,0.166415148289634,-13.6698029004096,1.53811236634898e-42,1.96551839195845e-41,down
IL1RN,47177.8394639644,-1.7967080773096,0.131726075827677,-13.6397297651229,2.32420243398067e-42,2.94665861733317e-41,down
ACTG2,39798.6569075417,-1.49501138457861,0.109608891347731,-13.6395083117457,2.33127084691716e-42,2.95271384258997e-41,down
BCL2L15,94.4973400955082,-1.56368155356049,0.114685280591278,-13.6345444288812,2.49544316651024e-42,3.15135327723709e-41,down
HLF,2201.61454048431,-1.6784646393785,0.123165616392142,-13.6277046187509,2.7406555854007e-42,3.45424506805738e-41,down
ITGA7,2490.90488081506,-1.33316646564679,0.0979705340085695,-13.6078309579304,3.59763295129686e-42,4.51227945916796e-41,down
DAAM2,2564.09005592786,-1.52486997097445,0.11223823074409,-13.5860121891198,4.84783387210623e-42,6.06261632102916e-41,down
CAPN8,100.063120566391,-2.31036560583473,0.170192778876987,-13.5749919654619,5.63498820771276e-42,7.02655209134056e-41,down
N4BP3,704.147683061338,-1.52128530055526,0.11207530329891,-13.573778127532,5.72911251170323e-42,7.13011577422699e-41,down
PCP4,10584.2831036677,-2.2395040694593,0.165786053624454,-13.5083984478714,1.39523732436091e-41,1.71325566969427e-40,down
DHRS1,8309.38893314622,-1.28809446798173,0.0955455043589877,-13.4814764611221,2.01043012616984e-41,2.46163027140624e-40,down
CTRB2,95.3394894349057,-2.63926151164552,0.195928897162293,-13.4705066474158,2.33259902664857e-41,2.84528485438071e-40,down
THSD4,1736.14091528984,-1.98709941260943,0.147581574103695,-13.4644140007156,2.5331994964756e-41,3.08705229083275e-40,down
ACOT12,170.214811223636,-1.58706002918452,0.118133091149662,-13.4345086016067,3.79579639656369e-41,4.60826139341536e-40,down
EIF4E3,447.379369732468,-1.16066579393666,0.0864628737800601,-13.4238632512852,4.38257643014473e-41,5.3156277774665e-40,down
RGN,513.028565468564,-1.62541748455301,0.121108117927259,-13.4212100094668,4.54235476304843e-41,5.50424004730262e-40,down
PLEKHA6,419.588824721885,-1.26000991841932,0.0941153964653119,-13.3879255227249,7.11400857016146e-41,8.58010715283237e-40,down
TM4SF4,159.484671178979,-1.72984613899623,0.129261378286784,-13.3825444376613,7.64835517847769e-41,9.19873604612242e-40,down
SCEL,18950.585934727,-2.21009528091297,0.1655198170928,-13.3524512033134,1.14614423781692e-40,1.37207099696281e-39,down
SYNM,8019.45281476115,-1.92956383407859,0.144614641758318,-13.3427971788867,1.30470523069472e-40,1.55898961749338e-39,down
CTTNBP2,2154.23704712451,-1.81549232694968,0.136118482154722,-13.3375886816462,1.39912307226855e-40,1.66409088586253e-39,down
PDLIM2,2906.45098271056,-1.19928770580581,0.0900167683892158,-13.3229366846443,1.70275537613947e-40,2.01777295308671e-39,down
ZNF662,383.490240361274,-1.27167582986768,0.0954898636419488,-13.3173907822928,1.83405958706903e-40,2.16937755197761e-39,down
ABHD5,5335.48091621574,-1.02186214397859,0.0767812647381446,-13.3087433173126,2.05916088145559e-40,2.42894242802468e-39,down
LDLRAD2,54.641836141994,-1.38276820811676,0.103975809626445,-13.2989414853766,2.34768387138108e-40,2.76674436845925e-39,down
CSRP1,17509.4971527841,-1.10156267198031,0.0829092776651962,-13.2863619488838,2.77758149971146e-40,3.27038640747562e-39,down
MUC1,8678.81098485163,-1.65697931436519,0.124881584067929,-13.2684040383719,3.53019190364617e-40,4.14894178018853e-39,down
ECM1,47245.5655317495,-1.83019258159728,0.138012402645916,-13.2610732550813,3.89284284438537e-40,4.57098529430519e-39,down
RSPO1,88.8138717809403,-1.63871579222194,0.123631055281729,-13.2548880092275,4.22747520020943e-40,4.95037345944524e-39,down
BBOX1,3516.2696020743,-1.4608690834052,0.110257377419605,-13.2496266244896,4.53453607783998e-40,5.30511891177628e-39,down
RBM47,5499.23972982725,-1.09899321539643,0.0829501491562511,-13.2488395328414,4.58234047860374e-40,5.35618218737702e-39,down
COBL,768.564932261435,-1.6217594918677,0.122419210680607,-13.2475898419153,4.65927262235302e-40,5.44116868980319e-39,down
TCP11L2,6905.95147687365,-1.46553456000635,0.110645537475349,-13.2453110486527,4.80287833666827e-40,5.60379310277392e-39,down
ZFP36,52248.8736055852,-1.03334921961386,0.0780521628460242,-13.23921313561,5.20917208823176e-40,6.06684861378963e-39,down
CLEC3B,4208.59954940829,-1.81450894123477,0.137185792437526,-13.2266534966519,6.15681979060934e-40,7.1511267558917e-39,down
MUC7,240.041735459601,-2.43678839776894,0.184258226875861,-13.2248553515641,6.30584289863413e-40,7.31761823218974e-39,down
CSRNP1,1697.01565078218,-1.05458374735241,0.0797523922771557,-13.2232239966861,6.4441435404481e-40,7.47137830283636e-39,down
SELENBP1,3494.58910099281,-1.44642007943758,0.10939501286155,-13.2219928642284,6.55050794062205e-40,7.586230695897e-39,down
SLC6A1,180.831951358684,-1.73810026254628,0.131540711891684,-13.213401672765,7.34295318400035e-40,8.46773321066325e-39,down
RORA,4128.02276845171,-1.1151452580494,0.084447961707511,-13.2051175126258,8.19716925398492e-40,9.43590144419837e-39,down
MT1A,5218.94058513806,-2.25590495093398,0.170856072894661,-13.2035397555042,8.37072299616373e-40,9.60991826324287e-39,down
HSPB6,2701.18179877005,-2.29278504629796,0.173689440507889,-13.2004861066602,8.7170710473696e-40,9.99862797517078e-39,down
PACSIN1,303.785645592504,-1.60124879379778,0.121375101171814,-13.1925640295131,9.68347469690736e-40,1.10873633396323e-38,down
FCER1A,2672.91362898314,-1.91095088173193,0.145116083030455,-13.1684293141435,1.33342901505912e-39,1.51462955405437e-38,down
KLB,113.478593736797,-1.61609214531999,0.122736214411109,-13.1671988831824,1.35533453294368e-39,1.53815542897335e-38,down
LCN6,60.2082868726102,-1.68692682010763,0.128234167381764,-13.155049504751,1.59179220243434e-39,1.80016464965379e-38,down
LRRK2,666.229202078558,-1.47098236018138,0.111889411555984,-13.1467521343194,1.77642388486502e-39,2.00018497036244e-38,down
LNX1,2974.40398992652,-1.56981393149138,0.119418416477054,-13.1454927791059,1.80624959147793e-39,2.03199135264866e-38,down
PMM1,7654.56964104874,-1.06301928117857,0.0808754079702516,-13.1439124433175,1.84438255643781e-39,2.07307955580065e-38,down
LRRC46,987.86591707733,-1.24401542892793,0.0946576287610745,-13.1422627548377,1.88504306842325e-39,2.11509057180835e-38,down
CTSG,3459.19849186223,-1.51559911059225,0.11533489601811,-13.140854701549,1.92045209086581e-39,2.15294546409421e-38,down
ACACB,769.2954714776,-1.36082939076852,0.103569613456907,-13.139272662582,1.96102590522315e-39,2.19651953784169e-38,down
AR,687.459622196121,-1.22222265246634,0.0931530979739903,-13.1205797665216,2.51007274010089e-39,2.79932874157918e-38,down
DUSP1,31284.356861946,-1.18335857760811,0.0904565138181666,-13.0820714579701,4.16921429938659e-39,4.60185513199646e-38,down
RIPK4,11285.3941568391,-1.14336009181786,0.0874764474543172,-13.0704906873928,4.8551333853992e-39,5.32246579892146e-38,down
DEGS2,6206.42419889319,-1.63304608394767,0.124966338128536,-13.0678877880536,5.02412472977506e-39,5.50304002076808e-38,down
FNDC4,5588.39374759362,-1.55452030005664,0.119014391200487,-13.0616161993212,5.45570897713701e-39,5.97068711423126e-38,down
HPSE2,1022.38336987961,-2.29889257013185,0.176436627519197,-13.0295653598441,8.3079550088392e-39,9.03840949905893e-38,down
SLC2A4,1159.58263154752,-1.62096811432315,0.124545833222421,-13.0150328789269,1.00499030082994e-38,1.08783866092357e-37,down
APOLD1,4199.64944818453,-1.07664240895425,0.0828112671059809,-13.0011584966618,1.20503851497725e-38,1.3000084682933e-37,down
RBPMS,2781.82434977291,-1.34427958878891,0.10343127290388,-12.9968388771369,1.27505681701524e-38,1.37324472073356e-37,down
CDS1,3055.60915820396,-1.09201443608248,0.0840409360339912,-12.9938395217397,1.32603929738634e-38,1.42576896407625e-37,down
CEACAM1,14576.5161923238,-1.60670603446281,0.124118073480018,-12.9449804481656,2.50827088596643e-38,2.66796344195983e-37,down
C1orf87,1085.49407408293,-2.14267156370858,0.165645555118287,-12.935279562307,2.84586005645846e-38,3.02205468979731e-37,down
CADM2,49.1942310655564,-1.879848053388,0.145372425925929,-12.9312559889853,2.99879567678756e-38,3.18183584124387e-37,down
GALNT9,2268.54505077778,-1.22865786156876,0.0950509052208959,-12.9263141546458,3.19785564314214e-38,3.39025337772131e-37,down
EPB41L3,4363.60496976179,-1.35741929383441,0.105012898055146,-12.9262149600098,3.20198290090798e-38,3.39183731468715e-37,down
GREM2,2094.3554799313,-1.58946083832766,0.123195479429278,-12.9019412537788,4.38899622588457e-38,4.59258004757263e-37,down
DUOX1,10880.6643410323,-1.27966374165417,0.0992497805661994,-12.8933659535966,4.90550925596983e-38,5.12057250617078e-37,down
PCDH1,3238.07231752764,-1.22189061252452,0.0948351454998698,-12.8843648215439,5.51274944427318e-38,5.74047902923871e-37,down
FAM13C,295.848339949855,-1.5110257225176,0.117321605316258,-12.8793474862912,5.8830833937364e-38,6.12116293979956e-37,down
FGF14,163.982685514049,-1.22967019793932,0.0955448563817372,-12.8700826450178,6.63311405909042e-38,6.87378456919901e-37,down
IL12A,289.451656034893,-1.85228491790387,0.14412747971862,-12.8517123973865,8.41271176169698e-38,8.6691312161935e-37,down
RNASE4,1226.77971957859,-1.30425158342988,0.101635418952075,-12.8326482723988,1.07621549760695e-37,1.10724695085265e-36,down
VASN,5307.7573564669,-1.02990742469194,0.0802576018918188,-12.8325217850414,1.07797428575657e-37,1.10728762159732e-36,down
