,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
ABCA3,2392.44239267718,1.12976723858421,0.230063572870878,4.91067414317819,9.07638093565335e-07,1.4061617031654e-05,up
PCDH8,199.923392620561,1.12286995892326,0.233976006300155,4.79908165234173,1.5939480618933e-06,2.25695017284241e-05,up
DPYSL4,605.068517250079,1.03495033190689,0.219105597571478,4.72352301072207,2.31793718461383e-06,3.07489869682331e-05,up
NRXN2,626.285260726218,1.08951904853002,0.23103873914174,4.71574183869491,2.40831643747428e-06,3.17051922022223e-05,up
WFDC2,1404.08186656089,1.35963209530139,0.288897767761661,4.70627414616466,2.5228520067496e-06,3.30518106593001e-05,up
SHISA2,2737.4245193427,1.32195496196659,0.281848757777872,4.6902990539644,2.72806030757929e-06,3.53625800100623e-05,up
CD8B,1908.26602026765,1.01919326057367,0.21837943956747,4.66707517242611,3.05517576297771e-06,3.86016308479599e-05,up
MGAT3,619.901682072265,1.10531471419686,0.238096329108738,4.64230052741411,3.44551215686923e-06,4.23054968560449e-05,up
SLAIN1,929.012677247507,1.01847504347076,0.219423175915854,4.64160196032041,3.45718353927038e-06,4.23716936229923e-05,up
BARX1,1890.77746058305,1.47893107734679,0.321174207123371,4.60476291229293,4.12936032377264e-06,4.87502958958775e-05,up
WNT10B,511.890686129444,1.15989297117018,0.25230339733224,4.59721503330692,4.28175655483683e-06,5.0198108558617e-05,up
DCHS2,486.605681624345,1.24650914708788,0.276273916961953,4.5118596818517,6.42616968214617e-06,7.04997834885207e-05,up
PLCB4,330.014363833646,1.08400911327799,0.241968874358885,4.47995270528142,7.46595803996049e-06,8.00839728070166e-05,up
COL2A1,265.662759346722,1.18416577839325,0.265701688141972,4.45674917112501,8.32118696582259e-06,8.77921007950039e-05,up
PTGIS,1090.60624873928,1.1373530061321,0.260754998478463,4.36176875906,1.29015188148991e-05,0.000127168075155769,up
FGF19,250.916883603342,1.3320652050396,0.312088751310592,4.26822562314631,1.97033985927364e-05,0.000180133916402699,up
DNER,261.747783688633,1.19673852371129,0.285166255458787,4.19663442221075,2.70910696439263e-05,0.000234337752419963,up
OCA2,110.1435110182,1.16414564714616,0.278136847240721,4.18551392487246,2.845216247349e-05,0.000243922160366756,up
NOTUM,164.813960911619,1.03638999754139,0.249736104495296,4.14994059283451,3.32561575244039e-05,0.00027615913208265,up
MAB21L1,210.676287368031,1.1906614247301,0.288017266425464,4.13399321334866,3.56514006106492e-05,0.000292272174872479,up
OXGR1,264.997739441962,1.01987274234195,0.248500569074589,4.10410626478618,4.05880881928888e-05,0.000325041935949461,up
FSTL4,493.338661131308,1.009118636669,0.247221629966847,4.08183797188105,4.46809433510276e-05,0.00035065934776271,up
WIF1,1426.56208300896,1.24824797555969,0.308124866508871,4.0511108035604,5.09750595959462e-05,0.000391057155316628,up
NKX2-2,67.0241795249688,1.14580016983831,0.283772473934898,4.03774247005077,5.3968051752269e-05,0.000408966808085091,up
HOXD13,1890.00132003032,1.01786340046004,0.252919596927274,4.02445446231167,5.71075426426224e-05,0.00042835418589191,up
RBP4,457.03056611272,1.0722845558664,0.270097437777103,3.96999158781839,7.1875169387232e-05,0.000518377090171731,up
PAX3,179.883303467142,1.16591445364096,0.298085084504826,3.91134784747031,9.17824702021204e-05,0.000634483941038634,up
OLFM4,286.140042092228,1.17720056040269,0.340840998417359,3.45381150116576,0.00055272356319722,0.00271809466537292,up
INA,773.632234578915,1.0533606708811,0.320944346428741,3.28206644735204,0.00103049318679327,0.00445974184175381,up
LGR5,1067.67348324268,1.01564288841879,0.324861231985631,3.12638994259467,0.00176966729049363,0.0068620374764141,up
