TCGA-L5-A88Z	TCGA-LN-A49N	TCGA-Z6-A8JD	TCGA-IG-A3QL	TCGA-KH-A6WC	TCGA-V5-AASV	TCGA-IG-A4P3	TCGA-IG-A5S3	TCGA-L5-A88W	TCGA-LN-A49P	TCGA-LN-A7HY	TCGA-L7-A56G	TCGA-VR-A8EO	TCGA-S8-A6BW	TCGA-VR-A8ER	TCGA-LN-A8I1	TCGA-IG-A3YC	TCGA-LN-A49R	TCGA-IG-A51D	TCGA-LN-A49L	TCGA-LN-A49S	TCGA-VR-A8Q7	TCGA-LN-A5U5	TCGA-LN-A49O	TCGA-JY-A6FG	TCGA-XP-A8T6	TCGA-LN-A7HX	TCGA-VR-A8EP	TCGA-L5-A43J	TCGA-LN-A4A1	TCGA-LN-A4MQ	TCGA-LN-A4A2	TCGA-LN-A4A9	TCGA-LN-A4A4	TCGA-IG-A3I8	TCGA-VR-A8EY	TCGA-VR-A8EW	TCGA-IG-A625	TCGA-L5-A8NK	TCGA-JY-A6FA	TCGA-LN-A49M	TCGA-L5-A43H	TCGA-L5-A4OM	TCGA-LN-A9FR	TCGA-LN-A9FO	TCGA-Z6-AAPN	TCGA-LN-A49Y	TCGA-IG-A4QT	TCGA-LN-A4MR	TCGA-LN-A49K	TCGA-IG-A3YA	TCGA-Q9-A6FU	TCGA-XP-A8T8	TCGA-JY-A6FD	TCGA-IG-A3Y9	TCGA-LN-A4A8	TCGA-LN-A9FQ	TCGA-LN-A49U	TCGA-IG-A97I	TCGA-LN-A7HV	TCGA-IG-A3YB	TCGA-VR-AA7D	TCGA-VR-A8ET	TCGA-LN-A5U6	TCGA-L5-A88S	TCGA-Z6-A8JE	TCGA-LN-A4A5	TCGA-VR-AA7B	TCGA-JY-A93F	TCGA-LN-A5U7	TCGA-IG-A8O2	TCGA-VR-AA7I	TCGA-VR-A8EU	TCGA-LN-A8I0	TCGA-IG-A97H	TCGA-LN-A4A3	TCGA-VR-AA4G	TCGA-IG-A50L	TCGA-LN-A49W	TCGA-Z6-A9VB	TCGA-IG-A6QS	TCGA-LN-A49X	TCGA-LN-A9FP	TCGA-VR-A8EX	TCGA-IC-A6RF	TCGA-LN-A7HZ	TCGA-LN-A49V	TCGA-LN-A4A6	TCGA-L5-A8NQ	TCGA-VR-A8EZ	TCGA-V5-A7RC	TCGA-LN-A8HZ	TCGA-JY-A6FE	TCGA-IG-A5B8	TCGA-LN-A7HW	ec302	ec303	ec305	ec306	ec325	ec326	ec330	ec331	ec308	ec309	ec311	ec312	ec315	ec316	ec317	ec318	ec319	ec321	ec322	ec324	ec333	ec334	ec337	ec338	ec340	ec341	ec342	ec347	ec353	ec355	ec361	ec362	ec365	ec366	ec367	ec370	ec371	ec373	ec374	ec375	ec406	ec407	ec408	ec409	ec376	ec378	ec380	ec381	ec382	ec385	ec391	ec392	ec393	ec396	ec398	ec400	ec402	ec403	ec404	ec405	ec224	ec225	ec226	ec227	ec251	ec253	ec256	ec258	ec259	ec260	ec261	ec262	ec264	ec265	ec266	ec269	ec273	ec274	ec275	ec277	ec279	ec280	ec281	ec284	ec285	ec287	ec288	ec29	ec30	ec68	ec80	ec81	ec108	ec119	ec120	ec122	ec131	ec132	ec134	ec135	ec142	ec148	ec136	ec146	ec205	ec206	ec207	ec208	ec210	ec211	ec212	ec214	ec215	ec216	ec218	ec219	ec220	ec221	ec222	ec223	ec236	ec239	ec241	ec243	ec245	ec246	ec247	ec249	ec228	ec229	ec231	ec234	ec102	ec112	ec117	ec129	ec201	ec217	ec268	ec290	ec297	ec9	ec10	ec11	ec12	ec13	ec23	ec25	ec26	ec27	ec28	ec31	ec32	ec36	ec42	ec45	ec46	ec49	ec51	ec52	ec60	ec61	ec71	ec73	ec74	ec76	ec77	ec79	ec87	ec91	ec92	ec94	ec4	ec6	ec7	ec96	ec97	ec101	ec106
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.401905545853056	-0.351680488001448	-0.0335301205839821	0.285454515810914	-0.421142711082915	0.0387388585048166	-0.370085571053112	0.180407850932869	0.249785847782403	-0.129413822853632	0.335049498143242	0.0936082520926471	0.363773758451503	-0.0882513204625906	0.161689861373906	0.11271302109984	0.00566870856533302	-0.277600006518065	0.0133850801551069	0.2692652876254	-0.229038618952731	0.0218028681477083	0.474603412600621	0.159456062257888	-0.294556560114228	0.183379407060058	0.231047524951737	-0.0469561034664671	-0.0727155970996614	-0.0149209163164591	-0.198326138643603	0.0173385737337375	-0.417306460864746	-0.456447003775441	0.386559582498788	0.279723877132177	-0.0971375843597416	-0.100234026511046	-0.385274693290742	0.38252574941565	-0.00718687990162428	-0.136018891821324	0.0419945287828743	0.240052549794893	-0.371727715311811	0.243314071005595	-0.0398566676441917	0.349404808991487	-0.428029024113021	-0.150756083543006	0.0667715845072105	-0.084647497897755	-0.0358009714946264	-0.0294968590220229	0.267824462546636	0.0412619223580573	-0.128587297467588	-0.0375057232892527	-0.299202665613323	0.407177297917051	-0.0309707080628187	0.274455447387228	-0.623895567825324	-0.0776250990342082	0.204455995287658	-0.139982246843737	-0.00756228191759142	0.165484963901554	-0.112319619637111	0.0680468743933798	0.170015844143722	-0.23227823254208	0.0466833796880465	-0.22388949387071	0.286974148916528	-0.370755452928951	0.191667008813998	0.160810568243091	-0.000206177754579304	-0.0316280766996899	0.0546387167675246	0.223591572536329	-0.43364671713691	-0.322165779038649	-0.192996185330476	0.202299448449579	0.142060412708457	0.0361132166227533	-0.0383054476762371	0.22128675995815	-0.138271335202365	-0.0138684725448685	0.42327009075222	-0.0761994411406509	0.0848941500934093	-0.111012302286941	-0.0356585529335224	0.0349359500307193	0.417136449507767	-0.096675191240924	0.210638252867879	-0.150131950261686	-0.179788813820636	-0.0807033651341243	-0.12118202662776	0.130111210954763	-0.383165503677615	-0.0579063720354044	-0.0850608555323954	-0.0491054620466256	0.0184234813873261	-0.0304228776429904	-0.224983904675247	-0.184214045058044	-0.192670329789706	-0.15016199510948	-0.557439610358755	-0.0965657550360466	-0.29208579769307	-0.168897186542682	-0.205388939725914	-0.260850789324819	-0.25105948644134	-0.0461431383923895	-0.312370886389511	-0.080292870994896	-0.371640303566864	-0.276861897105978	-0.0250971857917048	-0.274089619294312	-0.45923710437486	0.258081285538013	-0.452463787178592	-0.0924458924304489	0.0712115591143838	-0.141574597987579	-0.279664194846982	-0.260360089572409	-0.443458688584347	-0.167611139836232	-0.12690297965632	-0.103035132026136	-0.29021125144547	-0.0524077003373071	-0.390055272427094	0.0024666216076254	-0.12218875443669	-0.205819205645666	-0.32354237655081	-0.153791434746366	-0.0972916526952539	-0.313200567757294	-0.105270792141219	-0.475854767307828	0.0387677547607955	0.0663689810805616	0.151035757456021	0.448534816895212	0.0950166402730519	-0.0831976940869996	0.401987474258978	0.247749586421696	0.079698689210311	0.387291874039764	0.170219999872883	0.418534718799586	0.423153068820055	0.323544922020927	0.178521286624681	0.341833154159091	0.0802917458573657	0.194298217547958	0.111950568317494	0.10372128461369	0.358924346079678	-0.134298999909359	0.0865945200804887	0.195144067655808	0.255963166613356	0.242767047259692	0.431770278478665	0.153881536790627	-0.0486819009488867	-0.324652447867091	0.177170603580999	-0.0452226654804502	-0.118551678315633	0.213508342663814	-0.30249155036011	-0.106899347628051	0.120151620358938	0.287323895868995	0.326066676562345	-0.0385274612753737	0.221798043391056	0.077306283859936	-0.159675056523834	0.333671005556503	-0.056053045540579	0.0645129436626917	0.0713815352952539	0.414194828362088	0.352274503141087	-0.0831262086395427	0.39727313400526	0.230752686504722	-0.0915135055349136	0.30360406022782	-0.0274574701817854	0.343569113748824	0.359577973350766	0.357208210638675	0.35717635490002	0.31582446522078	0.356468070200487	0.146253128003288	0.2253910726568	-0.0653430094750983	-0.0286753121728028	0.222952014397186	-0.191493129291842	0.0984905831490017	0.180039612409433	0.265143647721668	0.0161718659009618	0.176260859363381	0.0193190777508925	-0.164545632039251	-0.00451858582920567	0.0205231423870849	-0.275077206707648	0.0494213444921936	0.291761319846831	0.220388326882519	0.460885288129027	0.240013478342885	0.0391716097497769	0.206597539550657	-0.266557319754248	-0.35926090135039	-0.224049649838156	-0.403257341181649	-0.229806362390027	0.0678730368428331	-0.381836208545869	-0.0526313967708267	0.321091305508415	-0.381700107405265	-0.204906379354007	0.565168097023885	0.255018587863963	-0.046983920388782	-0.272769693925011	-0.120796134258646	-0.1201691284287	-0.247478030294734	0.0260906385111223	0.301218167295508	0.373023799837462	-0.117488592212644	0.257932004834432	0.245287008536023	0.0779325209200985	-0.101111533776946	-0.460948418863067	0.282326109551113	0.237095993671677	-0.284627985279771	0.260922123951338	-0.192341084615229	0.158997501537877	0.427887082254102	-0.103994608762519	-0.0691288981574999
KEGG_OTHER_GLYCAN_DEGRADATION	-0.128959758907478	0.370757627960855	0.232927883633936	-0.430712336995708	-0.541025913647372	-0.144192646974433	-0.433572164486858	-0.340144510915987	0.297020633122562	0.112822478183502	0.284313330049692	-0.593700747434436	-0.169502903093941	-0.241847334816894	0.31556398678916	0.454731745126945	0.562850231013052	0.364148464008835	-0.217918785262649	0.00681335227810656	-0.056146415784064	-0.468923731844071	0.145442251470977	0.19525184119669	-0.100485475082266	0.491611556199811	0.185855816025387	-0.202283077756654	0.353053077598445	0.254765638849643	-0.374912300086592	-0.525933729809175	0.448830998098248	-0.455158789398592	0.0149099389974164	0.324895366886785	-0.0508565856813428	-0.592457594611649	-0.519589506499648	0.0663450729931203	0.221003786206987	0.383256525277154	-0.0477141761713766	0.198919571279153	-0.280288692686086	-0.21956335949038	0.080967137079319	0.610639918275652	0.107678761370939	-0.164780752626568	-0.463725091449958	-0.340575257571031	-0.338311436278459	-0.0441190134373101	-0.01015572221408	-0.333879063061907	0.134488384740863	0.19656894301501	0.478168406469909	0.0471120308258776	0.0203081660952759	0.220651076062409	-0.299863947739863	-0.497674976446561	0.290478887041251	0.157463409203779	0.140236073929331	0.611879761655548	-0.108004205605385	-0.275618923672132	0.23684142332398	0.152899052138863	-0.00919415688144748	-0.332065394386362	0.032856708250373	-0.000414268271995311	0.309434142293276	0.0696975167356725	0.33601532713609	-0.224008556862495	-0.167366716886437	-0.19392756860448	-0.216344058744706	-0.524178504401327	0.199285214824024	0.172795560303445	0.0938811656188525	0.114352037835055	0.0312618455783509	-0.279614292462237	-0.466793015507128	0.14342715823681	0.460937603950292	0.565108018875243	0.105823473008117	0.0163538236122106	0.10042652505512	0.14107394493052	-0.125536160192427	-0.0690699762883876	0.411341219543569	-0.290930299306155	-0.211015075912025	0.496435197557153	0.567192912059751	0.131257593985776	-0.162498591714859	-0.483620545641301	0.12766247044425	0.0456208418547917	0.164668364556579	0.234629491117233	0.496737057943202	0.417911953422733	0.152009835696753	-0.17905910948379	0.0631171136467548	-0.0981601964698552	-0.212780393575392	-0.27004180432042	0.388737154249364	0.179764434619266	-0.254661529629301	-0.131680970145482	0.200952460034191	0.321022472141217	-0.166378991226202	0.299975277166313	0.040022380153919	-0.113257815997828	0.483589746469101	0.169272720353753	0.103835907650361	-0.0863373104753722	-0.258067473866128	-0.114011930663927	0.0897151488014821	-0.449133837333645	-0.0983252861118815	0.154563996883155	0.0488402479921171	0.153529979688374	0.229678232871921	0.317032753070376	-0.317764504115692	0.408351514943872	-0.171477499544268	-0.349723551843965	-0.393750559222543	-0.0617516294063359	-0.00627476135879473	-0.129611238633884	0.123647585889586	0.0647742925324133	0.442394045262013	-0.276444814828205	-0.13891611820991	-0.0945619664743131	0.169077021731254	0.0723265664892012	0.0975417612754346	0.442226932530657	-0.0661539976466006	0.00978190385619371	0.0886602521480593	0.165248284802468	-0.0318308968274856	-0.24103968311426	0.0967107321800707	0.166331919651797	-0.333796342239084	-0.348047426278162	-0.420074578306386	-0.24676494668258	0.0129310552271776	-0.143323723169738	0.246047362839574	-0.0640176754300693	-0.244560119999345	0.00253898383663984	-0.334381188323674	0.24242999051399	0.0726934579628792	-0.211249137931856	0.084593864542151	-0.553366383259703	-0.337848537655904	0.186494492302581	0.471734398149113	-0.183411629969729	-0.305507418284652	0.154489545943352	0.354064726959466	0.369125800907655	-0.362848403123283	-0.0367021553642763	-0.0864558369640949	0.178683909823827	-0.120575631167634	-0.013175808804841	0.308482756044767	0.0404997537764923	0.2646414110913	0.183707000560525	0.0578694099963707	0.282957483178602	0.20306216500539	-0.200569835831187	0.116920551116358	0.308444812584297	0.236746800046435	0.233680405477406	-0.0875604997298864	0.232117811734258	-0.157805350595994	0.303178010508489	-0.234169839173403	0.210117605379032	-0.411108468833098	0.160185271876982	0.116692365196087	0.0331753554502316	0.39702313633335	0.0660443551747845	-0.0381493569209188	-0.138011266601415	-0.27370594079448	0.159969853094667	-0.367506914328493	0.124481210552061	-0.060175175262621	-0.1166839074929	0.217543314427757	-0.377312747689299	0.28873762961757	0.408735748586173	-0.00491861969800006	0.0244736228730894	-0.33265967721447	-0.395734913896675	-0.246493368515725	-0.0483381488586669	-0.149201473408622	-0.0167580880329909	-0.425600652467806	-0.202095658458352	0.351269977542665	-0.0438298912840108	0.00839021165272957	0.270348502487092	-0.148194425327994	0.0783884726725955	0.152555546696165	0.337062959151732	0.137090280216014	-0.156199710110003	-0.020047721912213	0.0872373159262378	0.531789123742516	-0.500142058521039	0.0133557637566065	0.333618572968104	-0.264940939923385	0.293478790014466	-0.240939095243297	0.433134515984538	0.19777338403343	-0.213457854642108	-0.318149078203338	-0.146016135200955	-0.0243393844025189	-0.187129974057147	-0.374498577341475	-0.261092291412426
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.505419046206337	0.360683402398089	-0.201402243515061	-0.158070092276984	0.389711606723042	-0.258329493141467	0.122322743614882	0.0525178994822115	-0.0118937393757806	-0.127423987823532	-0.0372671932450936	0.20403460393774	-0.0341958298637507	0.125397983392258	0.166273380123605	-0.139302309481155	0.15510363187589	-0.42058069637328	-0.320640254019635	-0.352707420021894	-0.0939331090615664	-0.0720119828839994	0.129541179599705	0.235540521602945	0.2493762153839	0.413979455522654	0.217535972741319	0.0675414283253009	0.36809720839527	0.122826859002849	-0.130111922975956	0.374406398718125	-0.326678241281655	-0.0444022302398568	-0.27234414827625	-0.165735027205477	-0.0559250690124761	-0.336242230071314	0.267412915475865	0.112049106572145	-0.232564697344542	0.0631250134372728	0.196704051683038	0.42937350331439	-0.202951551907178	0.132864774343999	-0.463160147946167	0.145086194916818	0.107030662454606	-0.372081037099799	0.2136056858704	0.476389603788164	0.13211517037136	0.10699828147719	0.0785216602413374	-0.270806333621096	-0.00213297253533865	-0.0269662348306114	0.436528134238453	-0.456095551243023	-0.155329369848662	-0.102920489256317	0.130040897780602	0.0025258484633455	-0.0168007427082841	0.351279136780328	0.0897630862480546	0.187993773995502	0.164035854892924	-0.195061862554081	-0.353123429373665	0.194886403082725	0.0667479265125025	-0.0212484240068732	-0.0826158225540656	0.154723449231681	0.0285720572214715	0.117208351702773	-0.259404277374667	0.153677203445178	-0.0123698943637048	-0.0229290712036465	0.278853086855493	0.198980038951979	0.228146842795274	-0.448279927543868	-0.428671714807351	0.16327792705092	0.32933334813083	-0.316076483436433	-0.488895326981249	0.137426021695639	0.157603465170102	-0.228186974481895	0.297916396476162	0.0954336633775171	0.206493626458696	-0.0117491126864356	-0.258155504050462	0.128663433417623	-0.316332002354252	-0.160848071021675	-0.193375294351827	0.12382994288309	0.0122341439283196	0.0634575086187966	0.148387223967859	0.253089817270261	0.0251086904667663	0.33556189866608	0.15270731441112	0.274371283518212	-0.113149576937959	0.0519272857660227	0.0986958563857236	-0.233433402760554	-0.26629238317283	-0.0880300635180748	0.130914808235148	0.0594620444781623	0.0653648135717272	-0.0911356177909008	-0.313300190320895	-0.053509767930794	-0.111589805648017	0.164500076227639	-0.230334413757765	-0.00887522476068694	-0.454999208508128	-0.0110362638087758	0.0235519683510814	0.0562871134933674	0.0332865140246454	-0.00902219875775553	-0.18174125221335	0.367708186059693	0.341945419585672	-0.274881658878541	-0.0671488731472635	0.376298341675447	0.207180715566313	0.237981251621733	0.184774205440075	0.23109654462288	0.0148670609348482	-0.0475756274022148	-0.131742637116786	0.0901553199285594	-0.0762713407175022	0.490832658675062	-0.112256383984967	0.128941685506487	0.282387438589369	0.0831692257941095	-0.0832940672313009	0.360584702816694	0.0824390427425674	0.245876406301008	0.194672709083867	-0.18748129615043	-0.268127691412854	0.148347402671102	-0.410902375858737	-0.0640194381206226	0.0218438954926808	-0.0537431948404001	-0.314220204166223	-0.0351126232196903	0.0289435676139285	0.201471259525206	-0.125130877167669	0.0814491286362777	-0.146746889947034	-0.39528574790129	-0.130168853061074	-0.153708567136976	-0.0182348141056633	0.14343948867308	0.120690635230778	0.054918117255555	0.308282916778449	-0.177355485132926	0.0639340693814678	-0.374533425028598	-0.166787627721072	-0.25465883930866	-0.227677374782922	-0.279183180873184	0.0234088849389725	0.273030509819284	-0.0369926856604693	-0.0728496628926143	0.394927770606547	0.169638540702092	-0.148262172172552	0.123311646823798	-0.0294176036354828	-0.000764459022633779	-0.299870473251953	-0.159145455261851	0.109070820262091	0.203552503008129	0.356199918647008	0.24737863560935	0.00798142572465416	0.107750278566177	0.179342703720479	0.234821238849771	-0.0784162556476257	0.0153517556094722	-0.16931300751086	-0.0989932619891127	-0.0591553458301014	-0.0152040085306343	0.0082706607711272	0.279919247406753	-0.0744610482219731	0.0647364698074781	0.0747093849145459	0.12213161892786	-0.23922381088136	0.298391792944597	0.0719849115794816	-0.050697439159924	-0.134446420828058	0.166934020322786	0.141619613995941	0.301837674243522	-0.192114442378641	-0.358858659551159	0.0600546465145713	0.274513241466613	0.0475360830153214	-0.0528529128179419	-0.152072817716874	-0.0728192619339653	-0.13633602479485	0.0279765921435841	-0.145793035103025	-0.0665259482043538	-0.163023805053071	-0.199670100649729	-0.0881534466196857	0.317112727863925	-0.104718535271636	-0.216582084658315	0.314441381404872	-0.219965324095812	-0.264954085943953	-0.106534094841251	0.12917628771398	-0.052558888125351	0.121362620101092	-0.367809268851358	-0.0383204791526786	-0.262680238870559	-0.0517033789132723	0.158807109579786	0.0368272505495509	-0.0353036086846052	0.177971233053501	0.138150816745638	-0.207823689892749	0.0909596749757773	-0.317121271637374	-0.0147499427031276	-0.00281146846492003	0.393510514840948	-0.054520945097461	0.177403835753894	-0.110775526467491	-0.0618940864012664	-0.310036495015653	0.050109711897356
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.264971485759155	-0.299992555869702	0.0467081741547227	0.02550359340266	-0.277790777179646	0.479363901560468	0.0455450114724114	-0.1252835210071	0.461379733889991	0.299484971781127	0.427668206297986	-0.568850417376265	-0.345419485108143	0.323488274715957	0.0609771720735243	0.0938482990499177	-0.147858606475306	0.0629568640314099	0.158131944984097	0.219553475147286	-0.356156382611418	0.00420738850626776	-0.0957860439095822	0.163373348460597	0.0934378143620474	0.322585541042851	0.124520955778037	-0.0916272348269267	-0.127919913074045	0.244821514827181	-0.313653239859719	0.226604356653918	-0.162915324133427	0.0507710429566914	-0.454815001005707	-0.350051645807601	0.093208833858202	0.0717597912102257	-0.189954049756806	0.511873670206888	0.250202916058745	-0.162215164334855	-0.426767204732594	0.224734001571524	-0.307154132238591	-0.258523926437018	0.125667090764739	0.370061113058064	-0.472492044606877	-0.237193913135595	0.141274939511473	-0.114648550369452	0.480415850775118	-0.404202499387236	0.100696910254743	-0.0659257409348764	0.187564160448157	-0.00801937650045043	-0.0231619850311064	0.0736790477311419	-0.0551839350750654	-0.0990832147901768	-0.0810969067042309	0.398259226577769	0.490294753135244	-0.434438327235487	0.164956455879348	0.00761138216993076	-0.141147376293841	0.169908464298639	0.442442261604957	-0.295533005927012	-0.000381386134050171	0.110412046388181	0.115962807248113	0.0783190305060157	-0.339200089834394	0.205800001235619	-0.17474600531229	-0.275338732138805	0.223950264173666	-0.324618477911721	0.320994373298787	0.0397993639803212	0.22466692281629	0.130435620994147	0.0109609723737227	0.222520906484844	-0.00429340144273568	0.459686402856965	-0.456456859407928	0.0463905509363805	0.366278688498333	-0.322417803572608	0.164419953254197	0.0854032275498377	-0.598608639468411	-0.528754535167133	0.152293121582995	-0.458531643546792	-0.574394263060569	0.167793068504819	-0.421640123901133	-0.491990811541379	-0.148480264280059	-0.239026955257001	-0.715412667820386	-0.469930502960195	0.240464276544748	-0.175421833865023	-0.385079375909838	-0.0742510378466945	-0.0875742365931803	-0.115433027461417	-0.435309013284164	-0.538219313653318	-0.47972629507816	-0.465094396368949	-0.279078049621597	-0.296985097870816	-0.247274026208356	0.0060657406434913	-0.49907958942505	-0.437810003414098	-0.185176504625263	0.252007356849254	-0.35882950638763	0.150685385662267	-0.349809228818439	-0.23934268594921	-0.153556063856598	-0.11579473056156	0.0286114394645607	-0.125591381549857	-0.0681804059433555	-0.237762190028419	-0.309485928399012	-0.200676354232902	-0.599776953287098	-0.259191137871927	-0.0336553426350503	-0.327256935209611	0.315084294607963	0.248491258495982	-0.230580181184481	0.312188588757174	-0.00577220292281844	-0.240296681447451	-0.109414428616122	-0.242647353441621	-0.40725409390789	-0.0334598891020688	0.0600652298722802	-0.270865224287878	-0.0691730141093513	-0.151620097301056	0.272323258984127	0.143749496592482	-0.0607475343443003	0.368712140445339	-0.177331380071162	0.330392547575614	0.0587039969764501	0.251596355058283	0.594996454379453	-0.192742460490567	-0.058549750059925	0.270203103050852	-0.0421591834710789	-0.103686697281535	-0.27203945665767	-0.241520344821271	-0.136065708402932	-0.150182077508115	-0.264288570028254	0.392112633505449	0.339196255143381	0.0538315040841956	0.193933890039702	0.41272298752202	-0.00907756598105092	0.218315893929085	0.0330259384696772	-0.240985334406154	-0.0636929837564306	-0.373199353064524	-0.316678891301282	-0.0670581367948994	0.362395867784619	0.119141961862357	-0.370468575675117	0.0359877459525776	0.649992880538036	-0.11330991867596	-0.141463919268877	-0.233990301288182	0.0020177607534812	0.190656695210638	-0.0232480996213022	0.335981585541448	0.185760213763758	0.147811157202584	0.42445541851499	0.433435204831478	-0.067801839710444	0.587526704199217	0.572314610042994	0.0402517678141534	0.521694334772555	0.288053313432111	0.520480534313344	0.312715377191366	0.0480400798681466	0.18999310293075	0.407004613159239	0.323854042247724	-0.0426943579046681	0.130040491724773	0.438020358624267	0.412615995595098	0.164759611853607	0.0396219569262418	0.40869992814755	0.34099186146088	0.356004082971459	0.144872049157698	0.352158817544181	0.370506564308878	0.193813128126205	0.11173288800532	-0.112935298490529	0.22840284354439	0.478604218938441	-0.12736007111948	0.360990532598128	0.360501630740533	-0.267603783595189	-0.0588459527107321	-0.240871041292893	-0.40198605557467	-0.353545518263439	-0.103786268678497	0.325850751402546	0.0349124400581944	0.0219131245629325	-0.476454741165731	0.154482787450859	0.120744499753094	-0.0269098485436698	0.530992207781101	0.418388796461879	0.215883767888385	0.238142574796657	-0.198752377437112	-0.00292175343205103	-0.178099583811102	0.332980067473909	-0.0745232350060773	-0.00355150474551941	0.40966732748438	0.251504619229293	-0.224210959694537	0.228779299672782	0.583993527106738	0.341028097707492	0.231911718857604	0.377596175555022	0.232986860874201	-0.229562855942988	0.204303849349303	-0.303002970155397	-0.00747709546730349	-0.325217516419366	0.00119586945476044
