,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
ITGA9,2671.83243122602,1.1762469603867,0.204122904150835,5.76244476473604,8.2904179055993e-09,2.95954759836394e-07,up
NPAS3,66.9514294777593,1.43706398593025,0.24960127970384,5.75743837385518,8.53999301735026e-09,3.03259646779275e-07,up
LIFR,542.514235360302,1.08712894510524,0.189390709458471,5.74013872282166,9.45990273502055e-09,3.33294849886076e-07,up
NTRK3,83.6327871286367,1.10143374046795,0.192983436814344,5.70740037927487,1.14714720717075e-08,3.96912933681081e-07,up
STOX1,256.890150826419,1.35170345860566,0.237094396474391,5.70111937989923,1.19023242440176e-08,4.10767169689959e-07,up
CADM1,2097.75182781081,1.04036456122598,0.182505884734104,5.70044392125609,1.19495838541257e-08,4.1134613399891e-07,up
DNAH14,495.922036514276,1.42504960160198,0.250855950392193,5.68074865026732,1.34106433964645e-08,4.53541909754115e-07,up
OSR1,319.699909458831,1.13823559859021,0.201582869668703,5.64648970649578,1.63756965496835e-08,5.41602081474092e-07,up
FBXO43,136.734928263523,1.06187145601927,0.189076656794588,5.61608965390625,1.95327340123308e-08,6.32073651708374e-07,up
FAM46D,36.9864514242829,1.18316460052727,0.211990912897049,5.58120432785655,2.38858833787737e-08,7.58390847795701e-07,up
ERICH2,304.051550372556,1.05667601957237,0.189546898806604,5.57474707434018,2.47889753650399e-08,7.77912636222904e-07,up
COL9A2,1949.88730952944,1.13254242183338,0.204053931633179,5.55021122488988,2.85324650598457e-08,8.830667053155e-07,up
CERS1,467.21119209295,1.355556234659,0.245716216492498,5.51675527976555,3.45315753466556e-08,1.05422868264202e-06,up
IRX6,675.974589957596,1.35208627078805,0.246461135339697,5.48600195695954,4.11132342787923e-08,1.22468428997356e-06,up
SPEF2,98.943727312344,1.0007258443112,0.183076696186484,5.4661563440704,4.59898739113253e-08,1.34910295339005e-06,up
TMSB15A,547.704543078689,1.34333206100916,0.247266656972533,5.43272626182824,5.54995131099173e-08,1.60023596133595e-06,up
4-Mar,39.9202386370676,1.02395031450888,0.190750082348473,5.36802030123517,7.9605594867909e-08,2.15702388985455e-06,up
SMTNL2,163.521019093869,1.2194720956933,0.227689238458836,5.35586180509699,8.51495734314262e-08,2.28886124279615e-06,up
CCDC148,116.230862873869,1.04088353958801,0.194833933117666,5.34241403913657,9.17168682575239e-08,2.44107972439256e-06,up
SLC14A1,97.8221787358652,1.15239576050003,0.216444869589713,5.32419993453522,1.01398331940382e-07,2.67240056875687e-06,up
SLAIN1,929.012677247507,1.19415286622807,0.224351161638002,5.32269526714053,1.02240939867521e-07,2.68935524867901e-06,up
TESMIN,407.860174277718,1.14244526582645,0.215273722148624,5.30694250289273,1.11479322943321e-07,2.90924203706346e-06,up
SRSF12,303.588695421761,1.05767562224868,0.199457306904583,5.30276698639398,1.14060472990552e-07,2.95986927410482e-06,up
TNFRSF11B,1886.32534569498,1.18577188740541,0.224105199341243,5.29113956700237,1.21556556332e-07,3.14833814039157e-06,up
FAM43B,449.247506981621,1.19975528698488,0.228047413652325,5.26099054477326,1.43281402985756e-07,3.66876518385159e-06,up
SCG2,543.331698219249,1.12896945653516,0.215870197213531,5.22985326880684,1.69644632688526e-07,4.23139496025687e-06,up
IGSF10,517.650201836753,1.20079628770778,0.229906278424347,5.22298171210193,1.76064784482321e-07,4.36731287096405e-06,up
SCUBE3,439.637233845372,1.2454878690839,0.239686420118794,5.19632221327603,2.03269815045557e-07,4.93331453997256e-06,up
ASTN1,102.189077915483,1.29623972159308,0.250201177894366,5.18078984480382,2.20948312293873e-07,5.30511837383188e-06,up
CLDN10,348.090548286541,1.38662396517923,0.271904531998792,5.09967213487047,3.40242323309961e-07,7.87517994981923e-06,up
WNT6,373.472832353187,1.09165462726571,0.216414511292524,5.04427647086078,4.55240669083774e-07,1.01202925677371e-05,up
RFX4,41.7088973067791,1.10244623875531,0.219005049458569,5.03388502448148,4.80638012105601e-07,1.06498018642906e-05,up
MATN3,808.185333699605,1.01758421562745,0.20416032490873,4.98424077294332,6.2205580524294e-07,1.35169420868732e-05,up
DLGAP1,157.150040153368,1.44750889975424,0.292078366138248,4.9558922110277,7.1999124954321e-07,1.54706400021275e-05,up
NCAM1,270.401929095663,1.17772288364953,0.23807815436143,4.94679105190649,7.54468860969024e-07,1.61856960412019e-05,up
ABCA3,2392.44239267718,1.1674443307151,0.238422046829932,4.89654520728044,9.7536217636925e-07,2.04054840432971e-05,up
DPYSL5,91.824390798996,1.30560871079079,0.266840968561707,4.89283455171116,9.93939588339609e-07,2.07393830933331e-05,up
ZIC1,46.214673397004,1.09721048624384,0.228088940415088,4.81045018775165,1.50590730521172e-06,2.96220308695729e-05,up
NRXN2,626.285260726218,1.14604350235979,0.239061050972022,4.79393651830768,1.63540043765125e-06,3.18442907729668e-05,up
C1QL4,197.522760070517,1.02023737458431,0.213277045256536,4.78362485450386,1.7216186818124e-06,3.32353683724987e-05,up
RLN2,103.09156565047,1.12160593884528,0.235872056531974,4.75514546036631,1.9830358370247e-06,3.7582985371926e-05,up
MGAT3,619.901682072265,1.17066876822576,0.246233567785968,4.75430209923018,1.99133090166134e-06,3.76872639369118e-05,up
OXGR1,264.997739441962,1.20486958561304,0.254899371252259,4.72684408633024,2.28036222233382e-06,4.2443045280238e-05,up
COL2A1,265.662759346722,1.28343664977271,0.274278608641608,4.67931734133063,2.87831652283655e-06,5.2064347398333e-05,up
DMRT1,111.112837777684,1.17176310216704,0.254645474586506,4.60154693135525,4.19364637740008e-06,7.24571884976143e-05,up
DLX6,890.708245010183,1.13556257619488,0.247336185746503,4.59117040544457,4.40767272443363e-06,7.60577183420811e-05,up
TMEM151B,200.963512490529,1.46691362260145,0.319788135181397,4.58714211447949,4.49354812262294e-06,7.71449597540381e-05,up
PPP1R9A,300.524009865715,1.21854281839154,0.265860479538218,4.5833920878653,4.57493033119317e-06,7.8108157130564e-05,up
TNFRSF19,1334.92967960341,1.12319369890376,0.245066248724288,4.58322475963393,4.57859435973589e-06,7.8108157130564e-05,up
BMPER,518.60395971641,1.01108725131398,0.221037230734588,4.57428482954551,4.77849405641276e-06,8.08032566381376e-05,up
LAMA1,495.747113497413,1.17964038055419,0.259805078905409,4.54048237056858,5.61256719484083e-06,9.25029205575652e-05,up
CD8B,1908.26602026765,1.02830321134753,0.226936232071604,4.53124299262657,5.86376438662707e-06,9.62598985804692e-05,up
BTLA,242.578091898011,1.11848609673226,0.24813987754289,4.5074822628577,6.56014127510813e-06,0.000106525326553922,up
KIAA2022,52.2787898990713,1.05664614811194,0.234540222946337,4.50518096571308,6.63164032037024e-06,0.000107327281358387,up
CDO1,783.287900321767,1.10299976664265,0.246574663125892,4.47328915574547,7.70255054179186e-06,0.000122568652135542,up
DNER,261.747783688633,1.31521079963795,0.294292627910789,4.46905792025696,7.856485628235e-06,0.000124577458363576,up
PTGIS,1090.60624873928,1.20034930309014,0.269934782368008,4.4468122728018,8.71539381164008e-06,0.000136750609411943,up
FOXA2,258.550905470636,1.04081576327143,0.234893649823297,4.43100851834182,9.3793383541116e-06,0.000144645476286151,up
ACSL6,91.3960267644878,1.18370606792201,0.267228648541669,4.42956275227893,9.4424335575135e-06,0.000145097992002444,up
KCNA10,131.331549221862,1.00453454083546,0.227121328597947,4.42289831182565,9.73855843430882e-06,0.000148656230217832,up
RIMBP2,175.55980618148,1.03354828961333,0.236419227552894,4.37167611243505,1.23296338099117e-05,0.000179477970475673,up
GAD1,364.877202915404,1.0441416207227,0.240080700645979,4.349127680456,1.36680121239753e-05,0.000195276441729763,up
RBP4,457.03056611272,1.20841269830481,0.278483580113996,4.33926013810274,1.42963211788548e-05,0.000202247496360367,up
ENPP6,95.9484669027453,1.11628034867125,0.261968871893359,4.26111827944833,2.0340653999351e-05,0.000273111228922629,up
CLSTN2,605.281946857701,1.00814830459147,0.237043406825141,4.25301137076195,2.10914862458663e-05,0.000282069886423905,up
MPPED1,177.874372956989,1.30575558880526,0.308208518552484,4.23659798547362,2.26931913427754e-05,0.000301103170087917,up
SPIB,180.182959441013,1.09631012616656,0.262939942401233,4.16943168145083,3.05360131445463e-05,0.000387267820838823,up
VSTM2L,178.204557446562,1.06014580789958,0.256077897836772,4.13993482785983,3.47404504799233e-05,0.00043046372126524,up
SYNPO2,4862.06345277919,1.00695607797086,0.245517043498074,4.10136935352416,4.10712373352684e-05,0.00049750024829633,up
OCA2,110.1435110182,1.17966368097876,0.288683054952756,4.08636274537075,4.38188511471975e-05,0.000525592513226918,up
MYOC,329.693029321948,1.23536679676322,0.321786709334443,3.83908583209777,0.00012349325691804,0.00126052799459307,up
EPHA7,1342.70439770689,1.03553240904148,0.274112493135359,3.77776436672706,0.000158242490809965,0.00154733635578961,up
NKX2-2,67.0241795249688,1.1099287139769,0.295267293627129,3.75906420363153,0.000170550071579149,0.00164856924490618,up
SMYD1,86.8943607195884,1.0251787255133,0.27459785108671,3.73338218582628,0.000188925585831951,0.00179028220169688,up
LGR5,1067.67348324268,1.23215629063931,0.33484154763011,3.67981900501916,0.000233399552145124,0.00211659513215477,up
MAB21L1,230.297033686113,1.04835781409863,0.309208043442822,3.39046100620758,0.000697751799754932,0.00521343454368386,up
FGF19,250.916883603342,1.06031291630583,0.32830700447553,3.22963842333999,0.00123946863828652,0.00837106596848762,up
